speaker,sib_m1,sib_m2,sib_m3,sib_m4,sib_hi,sib_peak,sib_frac
ls-5115,5349.768980789244,1080.7637234115891,-0.3820804269088014,1.4616963404077665,0.6438419087969196,5200.0,0.08393324305900993
ls-5118,5241.126623356128,1448.4334607760438,0.4170556303658061,-0.6500107386924239,0.4874066707015592,4680.0,0.06790123456790123
ls-512,5438.033864046154,1167.3122567758026,-0.06202138517443649,-0.6163064163533376,0.6372581260255058,5520.0,0.02608695652173913
ls-5123,3092.4178062982473,484.96251496810106,2.4200766005014445,10.383410414290537,0.014362986488252641,2960.0,0.005761843790012804
ls-5126,3997.3095262009106,1094.562287419469,1.835195534100559,4.070972047401223,0.10737102554721796,3560.0,0.06523468575974542
ls-5132,4611.129380275464,903.4914476330213,0.7792544657808738,3.0129965180667577,0.1896828510767391,4180.0,0.0854353132628153
ls-5133,4668.817017085158,818.6066029457992,0.42734309860501746,3.3013658785852957,0.5029975531287988,4500.0,0.03339520676691729
ls-5136,5503.770918245243,726.9298350164524,0.46777507669161844,2.466033805122642,0.7298395165744468,5400.0,0.003434065934065934
ls-5154,3746.957373611408,681.1403895930158,-0.9994402195773054,3.717037525227323,0.03065866384212013,3860.0,0.009022556390977444
ls-5164,5116.316552834909,633.1515659418453,-0.2205630043134439,3.6831397132609505,0.6210989501688222,5060.0,0.08401242976636758
ls-5186,5582.647129211442,1260.687530936135,-0.04176784901887633,-0.006697605128576423,0.6043826732264945,4840.0,0.0593110191272987
ls-5190,3833.7805219272177,1165.3479046519665,0.6347929316021708,1.3234476982716075,0.2671408437842857,3300.0,0.004545730555405624
ls-5206,4931.331676895176,915.8026183627516,0.8846684942958917,0.9658633957185989,0.371251391993696,4320.0,0.09259259259259259
ls-5239,3715.3935865040335,691.447484458175,2.078076012158517,9.350827085950478,0.04439151772475168,3500.0,0.028983854276780647
ls-5242,4990.195698778435,910.0453159359058,0.9666445392548858,2.5882672159169955,0.42423588586978866,4690.0,0.008517442651295087
ls-525,4140.353765512421,680.8922635638921,0.301012820868124,3.145409931388027,0.1400031664181968,3920.0,0.02857142857142857
ls-5280,4386.570618589034,1458.7378361017425,0.7833803547006428,0.27078133081809097,0.2909837252741154,3660.0,0.028552880075542967
ls-5285,4849.325409399449,954.9244404857609,0.8595233588646289,2.427963530332171,0.4235257550113446,4730.0,0.03556725301292806
ls-5304,4445.354928132121,892.4546097996423,1.5504961218756672,3.9588186775260965,0.10391465171069039,4210.0,0.023335495402714304
ls-5333,4377.728739590484,1081.3169961440026,0.14291451964849594,-0.6272322839487963,0.3881908535056485,3640.0,0.02419984387197502
ls-5339,6538.875719978603,921.4697756986898,-0.612324577094881,1.388421211225204,0.9575414725253742,6240.0,0.03242087952460651
ls-5350,3974.8347370882448,853.5445858207871,1.167114816233626,2.9858121446898274,0.1552525083978642,3610.0,0.02246781289089123
ls-5355,6251.162890386049,1110.1056864939628,-2.090051948595814,4.875409273396802,0.8874408735231911,6580.0,0.008385744234800839
ls-5361,4382.098325485648,758.7128640213725,-0.5330002194707508,5.262640979972788,0.4713683499985951,5440.0,0.013649425287356323
ls-5390,4026.3010742359756,639.470493175039,1.6531317197278403,7.94319850666464,0.1174947220373167,3930.0,0.013134838698615878
ls-54,4749.7375502434825,849.9888451609467,0.388640370036637,2.1261831064199903,0.2796786426818404,4570.0,0.07131312822166844
ls-5400,4022.6177504513735,504.4051100740219,2.3966740986616344,21.229881023298795,0.05475440108955016,4000.0,0.010731367242113134
ls-5405,4888.159959786224,780.2277378832321,-0.7529554540514598,1.8869770032090312,0.5054026797239565,5080.0,0.12371764560761497
ls-542,3890.8790858809343,1141.3349144230879,0.3885989588784402,-0.5299540109165854,0.248888907393037,3230.0,0.015071321368347995
ls-5429,4194.46581231967,560.9695797729298,0.01791643220668,5.45429524260344,0.02752689787122457,4160.0,0.11901264424628794
ls-543,3220.714413962224,1011.3996317587198,1.5885735464299944,1.8369960469918682,0.10657809738293772,2600.0,0.0047169811320754715
ls-5439,5166.865811495123,977.6085856884317,0.8717796832745672,1.225952865585671,0.6235877534476951,4800.0,0.025309693021419406
ls-5456,5211.581450965852,1205.9249777972218,0.6085493048176687,-0.19406824553378466,0.5052627767801732,4480.0,0.036729043242865814
ls-5459,5587.258730337227,915.5183559512816,0.08789423505519599,1.5920759050946627,0.7920927088535443,5600.0,0.043333333333333335
ls-5460,4234.5200815409935,544.6683213505071,0.9953182906159845,6.341368564668733,0.051636893508621565,4050.0,0.025890379670196965
ls-5489,4344.106064070294,733.979388793437,1.140860658523998,4.973115212000693,0.2345584558830269,4110.0,0.012141087728993664
ls-5506,4056.0373515995966,810.0454698434643,1.0605648353065211,4.031537022125718,0.0881966419329202,3840.0,0.02457002457002457
ls-5513,4654.585646574918,903.1865152252511,0.8656622242274522,2.1331853305975503,0.3071469016689854,4240.0,0.06788990825688074
ls-5538,3757.179768380792,1027.6428527836042,0.9777577653905575,0.8599710639132745,0.14832149023429034,3320.0,0.007601935038009675
ls-5561,3706.551097313846,734.5468701666615,0.8108614229086467,2.5846478572606966,0.032233770881935776,3640.0,0.014778325123152709
ls-557,5349.141966202724,1253.3517820652726,0.07154368675874549,-0.6200236176826912,0.5663780515429597,4460.0,0.05027691533103969
ls-5588,5003.03628686505,1111.3787130097498,0.13804470643972847,1.575573112857175,0.42251153581648726,4200.0,0.0684660961158657
ls-56,6912.377078486306,780.1098938974726,-0.9857183217765144,2.2945811380488594,0.9888517788583223,7080.0,0.07478632478632478
ls-561,5887.077374409722,805.5286151739476,0.14133779721469525,1.74430820506483,0.899793601539648,5850.0,0.02638053816374325
ls-5618,4328.490022751719,1163.858319862873,0.47166539736753454,-0.1203799561959259,0.3251228687627622,3770.0,0.009985232366867948
ls-5620,5230.180035539152,786.5222451392153,-0.027119872811727983,1.902643426596411,0.7387063264966052,5240.0,0.024200518582541054
ls-5636,6342.279109868134,931.7322869502098,-0.7028794566791869,1.8932096342258546,0.9524570887212362,6160.0,0.008635578583765112
ls-5649,4858.318843573739,528.3561695465219,-0.2584653548311543,14.19325349585666,0.3773427812838081,4960.0,0.050370147628531675
ls-5652,5941.193728775552,862.903774957834,-0.8371368008999116,4.485301440698737,0.9279556701302977,5880.0,0.09924504231574494
ls-5665,3982.3141201963585,776.5444238887326,1.308728207219343,3.824083812215323,0.08408787785524581,3810.0,0.015628295581589
ls-567,5189.453816193341,958.190671868537,0.9021771630131301,0.33192288021940364,0.5268370631506574,5080.0,0.008684863523573201
ls-5682,6274.275975726359,866.9001268479587,-0.907439545855913,4.4587571409253535,0.9274195871770993,6140.0,0.06143344709897611
ls-5684,5034.38315363394,843.2752602700634,0.9800648018196816,2.112611280519996,0.6325211926151033,5000.0,0.02735562310030395
ls-569,4979.875435260815,1311.9752016933164,0.3633927296999895,-0.4383547880725729,0.41661554490920794,3720.0,0.011378848728246318
ls-5717,5416.551843077163,1302.5976822867528,0.05277487497314369,0.1575128331212362,0.5593424127968751,4660.0,0.0500137186756905
ls-5723,4863.983446844513,685.4611663574858,1.1877414747356212,3.923482288144283,0.3871407246779555,4660.0,0.05868126582042013
ls-5724,4235.899041017424,518.1539215855016,-0.9403766214821938,7.695257422697287,0.00528893337468363,4400.0,0.15081521739130435
ls-5731,3825.123289403641,753.1821048736185,-0.5550995834419855,0.27985872632930686,0.00044436757291376725,4240.0,0.07730496453900709
ls-5740,4848.987975446184,1390.4460327677368,-0.4290624120812196,-1.014369099709498,0.5819481784257133,4720.0,0.006147761246117515
ls-576,5931.648452996283,930.301880869084,-0.12541658571528536,1.5708255887053353,0.8506557555687627,5800.0,0.08659754224270352
ls-5778,4122.245612723771,789.8971784159774,1.661001627522828,4.106195418165039,0.1609070106848477,3800.0,0.007873904916334482
ls-5789,5221.879643207536,879.0194907154191,-0.048554775508726555,4.4097786543127295,0.5988473967692403,4860.0,0.007854291736421378
ls-5796,4828.106401962539,975.601868247416,0.5785737522609377,1.1596557754968455,0.40291928733696525,4500.0,0.06686414235115534
ls-5802,4936.942930266428,1094.0190823904904,0.4888131270865955,0.45266354096664907,0.47255401772153405,4330.0,0.07874217852525879
ls-5809,3695.154283821616,588.9848233567204,4.416859887624432,23.1800517459306,0.035201930127687825,3680.0,0.008838383838383838
ls-581,4848.52301761814,1038.6255308109164,-0.054021695186760005,3.1004816896162577,0.29220625227029023,4640.0,0.010588235294117647
ls-5831,6366.158241130388,662.6825590847883,-0.9486328475495739,6.812589441136349,0.9839892672456569,6680.0,0.004846526655896607
ls-5837,5710.340684007631,515.7855983961359,0.5923885626205865,9.35944988912177,0.9364562948495099,5760.0,0.004357298474945534
ls-5854,5775.427953990864,1048.1749637353519,-0.455090398683847,2.274987487886996,0.645864846471475,6640.0,0.011247443762781187
ls-5874,5039.049434302881,1179.5585416437048,-0.4583473122755326,1.4195928895474939,0.584242964995987,5040.0,0.047822084867467474
ls-5913,6370.885898092381,1113.9229104865526,-0.7713909305186475,2.8340248045785774,0.9103488572656532,5880.0,0.004369538077403246
ls-593,4683.037231880667,809.5621005121371,0.617973423903445,2.8097134486076394,0.27357233923167323,4530.0,0.047171481934100395
ls-594,4818.845757041456,1564.4331497836183,0.5751251088538847,-1.0171205009627697,0.3675992173655521,3640.0,0.015220700152207
ls-5940,4851.927366545051,881.5646243104036,0.8421024200240738,1.9129244614999146,0.35897630036025674,4560.0,0.09448275862068965
ls-5949,6181.153475345605,1108.341425096904,-0.0204770778564716,-0.06543323025199843,0.8985497499724917,5810.0,0.054937085713558695
ls-596,6018.119158393369,1000.489436585794,-0.6064209214474682,4.094943816356705,0.8000298844209422,5690.0,0.0488652892067983
ls-5968,5705.919006986513,1131.604550750179,-0.5121098110091064,0.8761472123381244,0.7097036828014474,6110.0,0.011789616969788634
ls-597,3392.3888857523293,817.3380756554425,1.5359116980185745,4.638655403357692,0.06576601973742825,3440.0,0.011251758087201125
ls-5970,5374.923315365427,926.1828813798052,0.4683505825947442,0.814951062257216,0.5785693370178173,4940.0,0.02297383535417996
ls-5980,6449.854415509857,958.9003181266006,-0.16586775829055125,0.7750095216994785,0.8446398780309574,6390.0,0.016691051482738865
ls-6019,3231.7101327680884,1416.727620296031,0.6764788458194994,-1.2155521171937496,0.22214742464761136,2140.0,0.003898635477582846
ls-6025,3941.4228538980656,634.5009070304671,0.4473752703340479,1.0925502791126886,0.050322051073452355,3840.0,0.024691358024691357
ls-6032,5669.35625179343,856.6513790250877,0.07957211202365673,0.7510044775112934,0.892582618440556,5320.0,0.03669724770642202
ls-6035,4968.390413409742,1171.9684444746656,0.2484478302426639,0.13319636637635857,0.4161326244322906,4290.0,0.029077226092835935
ls-6038,6363.409511541444,877.3839081037263,-1.2406840239873955,6.28678030199381,0.9661625111280784,6220.0,0.01827341452150028
ls-6064,5511.815721922436,969.7490168304676,-0.4216876465861392,2.2621223038153717,0.7213478986853497,5600.0,0.024858308773520743
ls-6078,4901.419831793185,1124.6227116092032,0.5914672976419133,0.3546925122671407,0.33757758760995055,4060.0,0.02168021680216802
ls-6082,3563.3065087773125,1110.2112175678012,1.3379374170756346,1.080833592213832,0.12311443744228137,2960.0,0.0037257824143070045
ls-6088,5836.993562148502,917.8519767531654,-0.16900700901421406,1.8952672364948606,0.6698460487736352,5510.0,0.06160001495690541
ls-6097,5702.053535209565,895.6026127332559,0.2598297206430634,1.4084925624180693,0.7359527915691205,5320.0,0.06990679094540612
ls-6106,4318.758366432934,913.6136524020939,0.33411908193832834,2.557956801207526,0.13826056515174703,4240.0,0.005664657380621647
ls-6111,3354.431398882077,453.3339936693535,0.3192241387324294,2.45029489619506,0.0005031595994355025,3320.0,0.02724848179781119
ls-6119,5396.176781130337,1504.2266922216857,-0.7567973650780434,1.3637796920850778,0.6907327604773504,5760.0,0.04607508532423208
ls-6120,5384.048731563556,1031.505978900309,0.5039775033002907,0.823787283952023,0.6208956353685677,4900.0,0.02828291719234418
ls-6126,5236.330228973286,1025.4780567200462,-1.9012589126715689,5.3414437193504245,0.8031786773050289,5360.0,0.012292562999385371
ls-6131,3728.9424031331914,475.05385629202067,0.9190104480755064,8.929758788907735,0.01143010265516483,3670.0,0.010472466447349268
ls-6138,4777.882371885318,1203.6605342891462,-0.44969481696930186,2.252649039395524,0.3998980071811859,4730.0,0.021703341769778776
ls-6139,4993.943415766442,849.5453870945325,0.9007535541837831,3.3065145818495316,0.527041840094669,4840.0,0.02313046688977441
ls-6157,4907.471168448565,1035.5630552333423,0.2787383363696345,1.2987054909815268,0.41014622704018,4600.0,0.03600257128426466
ls-6160,4384.411684339899,638.3099622211987,-1.0253098491501327,3.667010585772604,0.14231696961697607,4540.0,0.029071251969533727
ls-6188,3815.545058887467,917.8271385233242,1.6202434021078302,2.7777295856008957,0.10736190047204383,3280.0,0.011535048802129548
ls-6189,4198.183283347837,1032.6970032524323,0.9518050334438579,1.3839616982612186,0.21640876824104663,3750.0,0.019282293923155856
ls-6199,3889.044933091598,696.9355265978593,2.5093880525285783,8.903133243259449,0.06587822658496001,3560.0,0.04787363867427494
ls-62,4428.403392091767,796.3556721338146,0.6513935368224772,3.773615860196596,0.213625970255245,4280.0,0.011481401977269746
ls-6215,5157.2017847281795,941.4457101860166,0.7417819278360283,2.5322277206787707,0.4639978325025405,4720.0,0.008064516129032258
ls-622,5661.259152820733,942.1483333883076,-0.1083206274155462,1.0200018673405973,0.768825275311835,5320.0,0.057678943710910355
ls-6232,5339.827632251454,875.8484475403449,0.5546297073138144,-0.38973352651755233,0.5362697492067363,4640.0,0.015732546705998034
ls-6236,5456.8643253871105,1037.7643255448456,0.5085487331315672,0.250226498913503,0.5676352730425671,4600.0,0.028485890204243025
ls-6251,3656.06589064279,901.0339357932418,1.6086320126081584,3.179878276074314,0.10469241538897188,3360.0,0.013332006976074772
ls-6258,5634.925204701416,991.9969134489569,0.10500703378052256,1.8783545572471363,0.6931620772878646,5160.0,0.01331245105716523
ls-6281,4665.399392571735,879.7462887319597,-0.5253379192890869,2.4613116708468388,0.3434630358563654,4580.0,0.019259018054198777
ls-6286,5816.647435570313,943.6538131754742,-0.40634436616801045,1.214060414975716,0.9184524202801598,5580.0,0.03334245597334603
ls-6300,5964.986480828745,878.772852221997,-0.7344092959894788,4.4847056257409825,0.9302857925287598,5810.0,0.024126818239456053
ls-6308,6159.323425151304,836.3646783001043,-0.7030292208103517,3.439287858317189,0.940581710626565,5930.0,0.07774898270022051
ls-6333,6202.473505289256,1270.232281061815,-0.9578764482938531,1.0870658542652363,0.8547966764558804,6800.0,0.018506278916060808
ls-6339,5829.549629702526,940.0158323240837,-0.14386498313403775,2.430899115608517,0.8779033021330842,5500.0,0.05860511660697134
ls-6341,3793.8172829525042,655.1552194639555,1.4050424920121867,5.881637923348812,0.041405068811743155,3600.0,0.002962085308056872
ls-6358,4983.267362982517,841.3965821881852,0.725206663424522,1.1511088798367104,0.43870647566118914,4670.0,0.05882617587577153
ls-6359,5530.139555715613,855.5668952092681,-2.2071957521409074,9.295283772307764,0.8741750085203918,5360.0,0.005271084337349397
ls-6368,6547.072069538537,1220.6303629299705,-0.9276594271783303,1.24965551905283,0.8494744866676087,7440.0,0.020935960591133004
ls-6373,6029.895611863773,913.6605054977174,-0.9786705886712794,2.8367460020820734,0.9233209017550541,6060.0,0.028547439126784216
ls-6377,5326.7090077109115,917.7743222896702,0.007594624529789547,0.8834142264714324,0.579949583078629,4940.0,0.06314310259894482
ls-6378,5724.22790727088,1133.2721093133946,0.23021758604630194,0.7553992880498075,0.6477637511954388,5020.0,0.008649296737014452
ls-6388,3390.554591464946,764.333523483717,1.745452128537655,5.284594351970742,0.07754853663633661,2980.0,0.009132608217974073
ls-6395,3849.957591566388,1050.7953581038519,0.5477733818404716,0.2798564954325542,0.1761836909316479,3520.0,0.010404624277456647
ls-6415,5603.167381422519,663.8517759952872,-0.2376213326234065,7.772117302136126,0.9346002075527077,5520.0,0.010959128920855096
ls-6418,4073.8383951573114,752.0138235276838,1.0424003878860175,1.7666792773065931,0.09771987951437569,3880.0,0.04180064308681672
ls-6426,4291.541167937295,710.9008281021888,0.6873730049990794,4.03712957006988,0.22319317415893608,4000.0,0.015339663988312637
ls-644,5360.789434234178,1175.3016737899206,0.19667262737891505,-0.2080260147369719,0.5734729012968576,5110.0,0.014340236047155416
ls-6446,5085.360634991182,1125.0298956598704,0.6250274717912858,1.2521750016351536,0.48682781580237844,4880.0,0.018484288354898338
ls-6459,4382.301504382855,778.041972695202,0.12474791022884613,2.843921027999153,0.16890947217755292,4360.0,0.0074850299401197605
ls-6482,3618.533156736578,915.0828107027817,1.9730408871923697,6.254606161152196,0.07646120414096165,3330.0,0.05082301402178577
ls-6509,5179.927601454789,822.8595848960492,0.38362195625287604,3.04578961802921,0.7277644056004868,5040.0,0.021343873517786563
ls-6513,4817.205230461359,846.0642136002547,0.07195882641127563,2.891679879303238,0.4248535615949425,4650.0,0.054231651833250766
ls-6519,6295.970036840701,927.7441037989524,-0.7514749280625451,0.39940947177143016,0.9117564713511173,6800.0,0.07627487294340599
ls-6534,3977.792117392641,858.432959764126,0.8193863198261613,2.3572802689527106,0.14506962638811385,3700.0,0.011375523570827765
ls-6535,4670.948131501004,1611.0579236916271,0.5522374313314237,-1.24642592408198,0.37446533527738834,3420.0,0.020338983050847456
ls-6538,5466.490454864241,801.8717051810472,0.49659203290728704,2.9431708457414425,0.7667350884986954,5080.0,0.04009575104727708
ls-6548,4585.628726559774,1100.5423075221854,0.3339251842282166,0.5444400545031942,0.2788993748201915,4360.0,0.03503184713375796
ls-6549,4895.612817661438,1048.499570324514,0.47611342624970143,1.068852877097962,0.44872952642164,4390.0,0.03536108399686043
ls-6555,5211.451237842066,796.8313795451321,-0.13553341989867929,4.452787896016,0.7119753535979434,5040.0,0.062381900822225625
ls-6563,3254.8526657102984,450.50180728448976,3.8529009369938305,26.1661985816254,0.019059466966861793,3200.0,0.00726552179656539
ls-6575,5909.34479203225,1092.6284112615076,-0.5767560202025607,1.330630859615842,0.8523416295502664,5500.0,0.07879075429799913
ls-6590,3734.4174922649386,738.917734522266,1.7106702314399767,5.849752937211637,0.06912066854159245,3480.0,0.004978662873399715
ls-6620,4955.110390488455,985.3769212358386,0.07511898938386963,5.1733714956669345,0.5060201266414994,4820.0,0.02302984451859092
ls-6641,4601.683885283072,619.9394724461783,-0.934374070980892,2.6601448505357554,0.20630610935739682,4920.0,0.02781456953642384
ls-6652,4780.578756472914,973.9105966729935,0.6561103785381348,1.4876152814339505,0.3456560072597533,4160.0,0.03160615780904474
ls-667,3909.0060123366106,999.0643917488084,1.3746582013917548,2.7844255954349015,0.10755736033158929,3720.0,0.010249560002950877
ls-6670,4855.079676354177,1235.0338505233092,0.10960762533426543,0.6630204248746732,0.41236187083060527,3860.0,0.020935416741028626
ls-6676,4667.464496096758,931.0093938461735,-0.435523701231075,0.3138139019533699,0.36041030691237935,4720.0,0.059077809798270896
ls-6687,4183.233179177003,956.3822161664116,2.361156541046729,5.868512211597044,0.09737070928836145,3860.0,0.0316055625790139
ls-669,3738.8065415627725,890.2652226833532,1.0821888059431342,2.861231004941875,0.09305947833699699,3650.0,0.015552914392848772
ls-6705,3414.68677874911,661.9578384290969,1.2486631529289927,4.880475880181063,0.03635845491740415,3280.0,0.005128205128205128
ls-6724,3810.499413399359,652.6721532366421,1.8077916289500198,9.340291456523968,0.03537141748961261,3840.0,0.02702702702702703
ls-6726,4464.4439463950885,680.2211324382708,0.7369144735022471,2.919811390547271,0.13060045193680697,4360.0,0.01891891891891892
ls-6733,5367.120826415217,835.9442651191608,0.8982376619444205,1.569382696189141,0.6859841915224865,5040.0,0.011871508379888268
ls-6741,3786.5238614325012,912.8078609580208,0.8582618018764105,0.4098384333510787,0.144596071099293,3840.0,0.004551365409622887
ls-6747,5026.258813881657,908.5102871525694,0.2748106393393321,1.8263326569477254,0.4606728973042696,4800.0,0.039042182399939646
ls-6749,4470.944542172094,1027.7188020944375,-0.18213332117863706,0.30441686359215114,0.2813525819106694,4520.0,0.007699711260827719
ls-6753,5370.750651830985,1049.869599908699,-0.16783775088297265,0.7457744949711523,0.6552099828997817,5340.0,0.036795052677382346
ls-6773,6128.267007896147,1330.4645068500852,-0.40664275918947645,-0.6968728222618594,0.7655339439614437,6620.0,0.11813480741797433
ls-6782,5560.161536665768,968.4996563360319,-0.4634880106235271,2.80073926264932,0.7891577822601326,5700.0,0.09596278481938156
ls-6788,5279.690739617862,918.5583661256595,-0.15222474205490982,1.3637102149432248,0.6734635871770248,5320.0,0.11925144064641634
ls-6798,3695.6988926468075,575.7398980107561,0.21197348599824548,1.0103758612555076,0.03847560544579279,3600.0,0.05465288035450517
ls-6807,4800.329179126446,768.5213552774507,0.38701124016856964,3.8350486101141072,0.5099208411727134,4500.0,0.008
ls-6821,5714.864574238911,1014.3770895292378,-0.1766412936753095,0.4864436914888638,0.805757910032512,5740.0,0.06344013237063778
ls-6828,4300.98126138238,804.6792729046878,1.3701224143708681,6.006760295140525,0.07426826126073299,4240.0,0.015878892036415404
ls-6849,6145.487078344048,1171.5216215535347,-0.49377977497078074,-0.09040348063662773,0.7988121008556275,6910.0,0.060851319424978983
ls-6865,5620.005582423781,801.6137954568355,0.1663304240274409,1.8737308325981112,0.8063028594602396,5540.0,0.08979559014267186
ls-6892,5813.402019809475,914.9696312038054,-0.42957448071870813,1.0224307068043115,0.761359685225216,5700.0,0.034220532319391636
ls-6902,4127.5015901797,1205.1638465027559,1.3529508859714339,1.5543510292657876,0.16802653232728115,3780.0,0.005266622778143515
ls-6904,4898.963641034634,621.4106761092185,0.050137185907282826,7.328878413502203,0.4382103829463782,4940.0,0.028166490706081834
ls-6906,4623.710373318404,1071.0421507796007,-0.1144557490996699,-0.832936176476891,0.4534010760750915,4040.0,0.01740506329113924
ls-6912,4384.146139261944,1212.8319793687856,0.5178570008172028,0.10351483565767772,0.33197813248825414,3630.0,0.016511149089883298
ls-6918,6995.452727119419,776.3292457955558,-1.329882959409385,4.083267300396351,0.982855258327267,7880.0,0.018556701030927835
ls-6937,5641.159477785439,1106.1860753053425,-0.11936082691169167,0.36315862855176706,0.7240397963689764,5760.0,0.0233126261524194
ls-6943,6367.875187087662,718.0297000352019,-0.14438643281978436,0.393946950894452,0.9765034499865418,6340.0,0.05718328896806737
ls-6951,4136.079087033394,813.0054617797173,1.2542840615373425,2.4115888858418644,0.12281771264888314,3880.0,0.0171608291912303
ls-6956,4133.899141879161,1163.403109202839,0.7826005050803657,0.7617691204611808,0.24885712151034284,3620.0,0.016668794306073938
ls-696,4170.224797995498,1011.8031263595161,1.313042526384167,1.137579808445152,0.1826774398568214,3540.0,0.003913894324853229
ls-698,5180.469649549466,827.488902199871,-0.7250607447925448,2.85329038995017,0.6878035840474621,5260.0,0.05255347670035504
ls-6981,5685.701413354269,1096.8471455662216,-0.10056992505983608,0.456067152230623,0.7823541304376841,5400.0,0.010787265097609924
ls-699,4451.368909486955,1052.6815356046714,1.2464384655225849,2.141734876388816,0.17822845855205435,4000.0,0.0040683482506102524
ls-7001,5925.819935510342,1009.0909776409135,-0.23359064567289128,1.5809526064372879,0.9263206392633032,5570.0,0.03371007563377039
ls-7009,5380.55152134777,1292.0551791211446,-0.37046581087314046,0.24479917552213593,0.5728373442607237,5740.0,0.05234864494123753
ls-7026,3983.9444905887212,872.3196540095714,1.0898762937595772,3.278250571668101,0.1170819129086754,3680.0,0.015753268553947028
ls-7055,3975.7775761699713,729.8139159743405,0.9877815259809326,4.838581991999698,0.04036048931835385,4120.0,0.11319326975676977
ls-7059,4012.555974548614,635.5620368951716,0.954897051645712,6.980171450930518,0.04539706890557521,3950.0,0.010914276971498514
ls-7062,4712.494472961424,845.6909601937026,0.6619570009609611,1.6375175029051898,0.4801167694334222,4480.0,0.008393285371702638
ls-7067,5289.4928226956235,1105.4284553107514,0.6992449815997002,1.3548731540828665,0.5110346218526842,4860.0,0.006147540983606557
ls-7069,5019.040778322651,1400.7024580756315,0.23191263553850705,-0.4793032960806305,0.4468602386448722,4290.0,0.03217158310192928
ls-7078,6053.994303348431,889.55855934983,-0.11686982490209241,2.981297696105338,0.8906316807382448,5750.0,0.07418392768455379
ls-7079,3204.4243894484803,980.2528890461462,1.5234564604129393,2.856979306698296,0.06527667519984609,2890.0,0.010570079760680282
ls-708,4128.594527312264,1064.6528782358218,0.953728073291574,2.767123326868357,0.09475440823506737,4080.0,0.08461538461538462
ls-7085,4233.269529045698,1046.367111119151,0.48260525516300357,2.793564875214207,0.14293165267248145,4380.0,0.02591745624726905
ls-7092,4264.6524404664815,516.0137127597205,-0.1449275448693318,3.140635738034232,0.1217787099725368,4080.0,0.025956242253449977
ls-7096,4306.245455904665,1097.137038254781,1.0930316199173875,2.3475463475751397,0.16452234819054595,3680.0,0.0091630679594207
ls-7097,4413.661841929142,891.3028203178045,0.44440707009919433,2.881294875823011,0.2353279762483412,3960.0,0.08226221079691516
ls-7117,5126.271582201713,841.9040205783235,-0.3315132065508595,4.411379977756856,0.5431153942301418,4960.0,0.016830294530154277
ls-712,4283.917940824365,745.4638431823981,0.5311263270145825,2.3856399817749185,0.1679320946769853,4040.0,0.014760147601476014
ls-7120,5748.486532341956,859.9977704317832,0.1012078641040576,1.3136981726775079,0.7112191020333058,5250.0,0.034223221912891705
ls-7121,4434.619742300609,560.9562230348278,-0.4281688443225995,7.406885310873284,0.11735731024520457,4690.0,0.07028931823246323
ls-7126,5617.092688901796,976.0690087264891,0.40969261111898536,0.7366205394844365,0.7366312904797121,5100.0,0.08564631245043616
ls-7135,3610.0848681276875,935.3658245978199,1.3753486918348532,1.9892336442214775,0.09075319140002594,3020.0,0.04310344827586207
ls-7140,6876.123677726642,885.4914499123156,-1.2822517578223611,5.305151734177089,0.9766070349730143,6720.0,0.011160714285714286
ls-7143,5932.662093291545,959.66571773401,-0.6052327744634649,3.123134752912379,0.8518890656843632,6200.0,0.006733126855078075
ls-7147,6413.418477169404,1374.6412594245476,-0.7019668357570211,-0.7151512484958444,0.7486402243678594,7600.0,0.025559105431309903
ls-7148,5334.458911192503,1028.8524262634041,-0.339681684124668,2.320489160251298,0.7101166569825673,5430.0,0.09752610441767068
ls-7169,4996.282473502131,1168.075173688193,0.39452780994933045,0.06492778302291802,0.4256496431927942,4480.0,0.04153354632587859
ls-7170,3866.4196510797856,974.5306959606512,1.3716577676456483,2.2878736763008094,0.12703415380273442,3500.0,0.015665925819133217
ls-7177,4226.604111159164,567.3160084951528,0.5069215576474619,1.1344268146223344,0.11284766316659693,4160.0,0.0379746835443038
ls-7188,4711.518322727898,1066.570395306508,0.509590311928246,2.3208755346173304,0.3567800711521477,4540.0,0.009053698187369449
ls-7198,5393.57163362805,790.3329089684778,0.38112431543918,7.04856263282856,0.5402918680978606,5550.0,0.0194373341228192
ls-7199,5660.224038969392,1119.3785888360185,-0.4806519945497384,2.7684261981755647,0.6568588969600422,5210.0,0.013155027349143866
ls-720,5059.547963103849,1319.1037664231512,0.24556808524673643,-0.3205065486791052,0.4338052973367462,4360.0,0.04395604395604396
ls-7220,4950.225569468601,1024.2464605705213,-0.12526750199713016,2.6966907518076146,0.4548563263190597,4700.0,0.028727770177838577
ls-7223,4523.3134536982625,945.518331679221,1.1300866029640444,1.4625192117067698,0.22942437419726605,4100.0,0.006644591611479029
ls-7226,5627.256936307982,1238.6976630378947,-0.12811062009160445,-0.2669590029414166,0.6861055492070927,6020.0,0.007272704256019445
ls-7229,3938.182286459107,793.7974170616029,0.7964037521962721,1.2528413942017735,0.11686610646046408,3710.0,0.0329182388023369
ls-724,3828.886120950607,879.6844011297349,2.06779341209086,5.624969359323359,0.08728204910093418,3380.0,0.011307991345895864
ls-7240,4339.034246281658,819.8677995387507,2.206585279607865,6.360731319365,0.07759513969779801,4240.0,0.005128205128205128
