speaker,gender,n_clips,f0,f1,f2,f3,f4
ls-512,male,3,130.7210509457055,543.0598496543535,1804.1465784828783,2647.3686113981266,3892.831711734751
ls-5123,male,4,181.73204301995293,489.48544507387226,1571.9940142943642,2790.3140154574116,3630.8062906118303
ls-5126,male,3,200.58313407226592,413.67562025486325,1573.3493866691592,2778.6321519737826,3583.332942210872
ls-5132,male,3,139.3991800702353,572.4230886262797,1849.5649440061668,2748.486929809945,3689.6080188921037
ls-5133,female,4,164.18917098224284,459.28127012353116,1554.2817867679119,2764.1152820079087,3575.057932796566
ls-5136,female,4,180.9573894238236,509.77743246893283,1646.3016159059323,2882.099432093065,4077.971285265042
ls-5141,male,2,173.5784161083448,432.08026915145285,1558.684157381131,2517.7853869622986,3577.212989074901
ls-5154,female,4,154.10112821780558,672.0464951764502,1836.1035348712053,2900.8275418223075,3915.276041093097
ls-5164,female,4,171.51681626728575,535.0373682144609,1635.5140227151824,2636.7183962871286,3895.7860252325945
ls-5181,male,4,146.5718341022787,493.0167364212743,1553.0261410345242,2542.755849680848,3466.2041115114425
ls-5185,male,2,145.28766802202225,473.3440175352031,1473.4029876943348,2342.161770021355,3647.1000191571966
ls-5186,male,4,158.63617576286373,367.74445656803266,1665.383464240107,2801.2064779381453,3651.3148048720045
ls-5190,male,4,155.00409662825317,399.20168862241087,1710.8179985956363,2632.1710295636412,3832.826747799014
ls-5206,male,1,166.58023022304818,872.7437063463848,2078.2882939049628,3342.255481694574,3837.8741289871355
ls-5220,female,4,153.3755108787469,459.04208040307145,1585.649976007825,2702.4259771813295,4340.361380737319
ls-5239,male,4,163.4175954158229,375.6871496287631,1647.872933419824,2509.16634453974,3474.28915803934
ls-5242,male,4,158.1843852325564,442.9062116948999,1624.443249688802,2658.803174200506,3539.4471660262598
ls-525,female,4,166.37482002264025,602.8523470519515,2039.7840611872882,2933.2247090487795,3865.214138664794
ls-5252,male,4,153.2064343296801,408.4332617035234,1567.3277135709388,2487.3674373948843,3893.9591199350757
ls-5266,female,2,184.30174101215732,533.6586059451449,1693.8527587687208,2841.9146297868147,3815.92912416128
ls-5280,male,4,166.66723191053694,444.20960026532157,1592.7711694848,2602.6646827309505,3710.2282539979606
ls-5285,female,4,171.11389793327132,483.18325217352856,1565.083024393968,3033.421067498882,3967.313413334372
ls-5304,male,4,157.9267469543974,485.9110077677051,1620.8478516626262,2681.0095737230085,3452.487366604119
ls-5321,male,4,179.35849572696395,527.057723787749,1591.4428222581691,2740.835375214816,3688.0203541713104
ls-5333,male,4,160.3103808352956,477.0068548725611,1566.5737554326838,2709.3636435914077,3584.9322242894295
ls-5339,female,4,167.22884436423573,443.59612279868327,1793.1759578350348,3006.7652258066196,4162.919137503035
ls-534,female,1,175.15772642289068,452.8408158080183,1638.4052216356586,2679.4617357643415,3850.442139151948
ls-5350,female,4,174.52581489244335,479.4657867974687,1629.1442303992499,2817.7194594163157,3749.05288986196
ls-5355,female,4,174.46079362292932,550.9344511208752,1864.5223234397026,2766.0779059056194,3995.587689041228
ls-5361,female,4,175.03601598984767,491.02330013469947,1831.1017403344172,2767.1095292203127,3783.413476758828
ls-5390,male,2,146.75778186598967,427.73574689879047,1639.0468885453126,2716.4672661589448,3702.7677818511966
ls-5393,female,1,169.66079284409628,693.0357767925119,1882.0291278442423,2988.206053897571,4250.181496663332
ls-54,female,4,170.34829952493362,502.110557475778,1947.3227679034994,3082.8817773542814,3960.1639536247744
ls-5400,female,2,175.40179590954318,435.55258280619273,1914.3293787239093,2861.592449262825,4251.187734267203
ls-5405,female,2,173.03884244762997,425.08011122559367,1936.2724177110695,2898.9238386568923,3955.1971332514886
ls-542,male,2,143.25223908975386,555.2764211999532,1466.2754609044405,2633.6195412852558,4007.063417093187
ls-5429,male,4,157.93819838659493,756.388075118705,2105.636744806885,2984.0714454076183,4052.551750566624
ls-543,male,3,140.940944807103,411.1296496252271,1656.5144844423762,2640.17210363513,3517.2510000229086
ls-5439,female,4,173.174671195067,504.64837962227637,1721.6702631117882,2816.907608006407,4025.715564977035
ls-5456,male,2,149.9928586977428,422.6754140269561,1387.5649370560864,2589.0477493356375,4075.491710149693
ls-5459,male,4,176.65490291346381,495.79592990234903,1611.5609635997916,2553.891739751515,3550.173537167207
ls-5460,male,4,150.75239420092447,407.6272102266438,1644.0225870328363,2756.6329170648833,3739.838828265385
ls-5463,male,1,147.4695016688338,487.217546080619,1515.6116473888017,2628.039201173997,3905.624335101209
ls-5489,female,4,157.59732444546376,523.4790609196885,1626.4990817529474,2635.313161400085,3770.576548569079
ls-5506,male,3,149.43992448914486,740.2390519826351,1764.1121042463008,2639.4098505052143,3995.772155279091
ls-551,male,4,171.62960161959012,426.73221484213826,1654.2711321527704,2415.8024790754052,3839.235069384511
ls-5513,male,3,146.17294531866202,414.58940681899196,1572.4620037462844,2663.2724719628413,3727.4463035537137
ls-5538,female,4,175.23543261099482,389.76688615951036,1777.6492884693707,2797.773024018528,3890.121852320164
ls-5545,male,4,142.27003932380012,411.7048971339194,1503.6796869731631,2550.2239748874804,3784.2195070567777
ls-5561,female,4,168.42785638791636,533.7201952807158,1723.840740883376,2738.8799006282206,3723.38380857787
ls-557,male,4,138.1545281329714,452.2958422722555,1571.8457884185002,2616.2766104198745,3674.9536612950615
ls-5588,female,1,178.268214424229,496.32390816068227,1852.5903685745786,2940.0171499436688,4112.879751141986
ls-56,female,1,164.9037356757609,535.7988674078038,1813.8112423064406,2791.7876108724663,3836.1879421896524
ls-561,male,4,163.51962709314455,451.38145231521185,1582.304851909841,2746.7782643320743,3460.0820334612627
ls-5618,female,4,175.9959239463409,486.32348379228625,1948.2956440456226,2934.493448219755,4227.014715268895
ls-5620,male,4,148.54250454996065,423.06431108132085,1769.3495936615511,2642.6921741967158,3564.8608638118812
ls-5636,female,4,162.367101838891,467.73909055216944,1717.3293356427862,2869.955004907026,4039.745746810139
ls-5637,male,1,157.3091742611915,515.7039485776456,1611.713297665718,2559.2902338661333,3556.327866324918
ls-5649,female,4,163.55111512823595,420.5663839267943,1811.3689360353392,2998.626101605797,4358.850871672871
ls-5652,female,2,174.11320210982518,486.9412753061037,1864.8388086038594,2813.280370535284,4061.8176523681022
ls-5661,female,2,177.7598214956729,386.3614699933029,1768.3675206452294,2879.6811250481533,3874.46114048543
ls-5665,female,4,176.9821152233339,524.5097830982622,1698.603539770941,2676.636816196709,3943.8703278616426
ls-567,male,3,131.67279810769168,340.25912140258606,1777.1884413155617,3030.762583773481,3910.174859302468
ls-568,male,1,167.2334262451637,560.4464874110288,1787.3054653810955,2632.745546252572,3859.9146655423115
ls-5682,female,1,135.1957797882419,390.4991322436779,1878.82090994334,3037.940390861264,4246.632174593422
ls-5684,female,3,179.97969393243238,418.92078114667487,1794.6986227841912,3019.0556021910133,4160.83740346257
ls-569,male,4,155.02654808688257,451.37899255045454,1603.4892199559233,2848.4283609493227,3977.0574566478795
ls-5700,male,4,179.02535375914343,408.65487352494404,1557.4735419523745,2599.144323260977,3822.860761989704
ls-5717,male,4,152.42623341693536,412.04677740825366,1667.7321533686065,2553.6512674677915,3819.0845243817585
ls-5720,female,3,173.3552266171922,498.9541301887998,1666.5411436870897,2740.6418291518785,3897.081415443014
ls-5723,female,4,153.1267899078257,427.46912455253886,1695.4083186389457,2701.981620043709,4016.5463123129193
ls-5724,female,3,174.56025616276673,862.1415174255492,1777.431359434229,2875.1189246330428,4196.414184142566
ls-5731,female,1,174.5035938783123,602.123993582905,1900.0119997915142,2875.0985904484114,3923.7122827468074
ls-5740,female,4,170.7160103736693,491.0186016842857,1769.1200232516687,2885.260726691289,4201.440481945729
ls-5756,female,2,164.2022207413088,470.29852238590104,1722.686881636401,2998.1444163837605,3810.9116647909614
ls-576,female,4,167.45204324334534,534.7970436193057,1755.838912353553,2763.0858623296845,4113.979733666015
ls-5776,male,1,151.9999882278026,448.5007426421748,1611.9818271148765,2375.606612060407,3501.635383317078
ls-5778,female,4,171.70483754361453,403.4254690009312,1823.7540498961357,2971.666948703328,4132.889913866602
ls-5789,female,4,180.7094389722048,505.38515583083836,1811.1907529281111,2885.849000813051,4061.215476496868
ls-5796,female,4,157.5208337199152,627.200517205272,1751.555359461206,2929.9538479554467,3917.3046726238167
ls-5802,male,4,189.9020898707093,448.683796497113,1639.1892050030272,2587.5573922439535,3684.9046191885764
ls-5809,female,2,182.60529802162512,490.3480851749491,1618.6556404578564,2615.6324800972425,3739.0999293147815
ls-581,male,1,139.0714959736947,483.84089217254666,1534.3309709093712,2408.766759127181,3659.06292659637
ls-5831,female,1,209.97532474425404,535.2023057256562,1680.8442973457309,2739.7973068295073,4044.8582913563323
ls-5837,female,2,175.24451637334155,426.9603573479752,1493.4808884890429,2649.0257442589655,4091.97569431231
ls-5854,male,4,163.48749008411332,421.02521116566925,1583.1593503262104,2675.4601289194875,3763.619023294792
ls-5867,female,4,170.83110144790936,401.37253340206894,1733.526066789474,3011.547669811767,4183.441742120198
ls-5874,male,4,156.46046509790875,527.3256207174068,1637.6064626705133,2701.096746827221,3527.695740956715
ls-5876,female,2,172.52825268430132,497.3473107010823,1773.970377931103,2989.7348539167424,4238.211735329329
ls-5894,male,1,147.43159951100313,416.54635445010666,1571.9953854802868,2575.7930482901784,3610.7083049754824
ls-5909,male,1,131.82170466039585,483.37768893523395,1617.455752933319,2760.034158794733,3758.784719908528
ls-5913,male,4,149.83551847840522,396.7038657408405,1414.3561227946184,2515.1953087320708,3513.2660491155702
ls-593,male,4,154.85679556949768,515.0800242347151,1701.3017885108993,2789.8895214285403,3643.8350574991873
ls-594,male,1,210.00614091084367,428.4768600329995,1532.153748215984,2613.983910045631,3901.6016284709203
ls-5940,male,3,162.34721143838178,601.9803018271263,1731.1515821768053,2750.6893590349937,3865.2364804107583
ls-5949,female,4,154.75042439148308,482.3948748666554,1890.7858677253234,2871.4839523963374,4025.96931980699
ls-5951,male,3,143.05362558858516,470.3596552690488,1294.7673975443163,2538.4344245009984,3414.623492345291
ls-596,female,3,172.3852018900704,336.0110559240442,1750.0081181713886,2946.158859508283,4034.2046465576054
ls-5968,female,4,159.96217962784544,427.8620822534298,1686.2356944278151,2804.4959734360373,3993.497569362511
ls-597,female,3,175.18520497945354,523.6865046850155,1569.411458677716,2609.4406653210235,3650.9658695936887
ls-5970,male,4,145.6417453553911,504.00496900587785,1610.0614929510161,2553.4100842465473,4059.3584671367626
ls-5979,male,1,200.66784664124742,498.43983261379407,1246.41077040119,2323.395348245631,3769.677596709476
ls-5980,female,4,175.8712083564829,494.18214141228486,1745.2541239385819,2981.1774297585334,4355.664048686527
ls-5983,female,4,177.23132611116455,560.185592807182,1802.9125339321113,2778.063658085116,4069.765043887978
ls-6014,female,4,174.9651905229125,515.4796723049219,1764.688095240178,2994.047939449451,4118.529584366508
ls-6019,male,4,152.13881994963123,381.80590970408525,1646.4967316832006,2609.1710473022076,3338.284343528351
ls-6025,female,4,180.13662987347547,469.92795553752467,1910.6536369468602,3134.1371518401606,4018.0640107563813
ls-6032,female,4,177.67376961820975,541.3072997580282,1752.8820058186325,2892.808289211101,4244.432421687236
ls-6035,male,4,153.05355739680766,363.8071604349641,1606.6857984219992,2805.317497244493,3928.453974416904
ls-6038,female,4,167.74073479635746,386.5626306974018,1669.9211629541132,2941.5226810218473,3744.4166623034166
ls-6064,female,4,169.4482734106753,534.5286750034585,1748.6072409240905,2845.035027461493,4118.832526854829
ls-6072,female,2,168.90417576649827,484.3589154466744,1873.3279893283707,2881.9839244494115,4207.683364670442
ls-6076,male,4,180.00312921093524,417.9416457519933,1550.2080800726444,2589.5187666539873,3742.9162218733563
ls-6078,female,2,165.33692656536488,432.1664109782857,1820.6239182747995,2786.2656337200942,3871.333012014942
ls-6082,female,4,176.78679883669327,472.52299456138667,1615.0460879114985,2797.440949630399,3854.2354471569834
ls-6084,male,4,191.85483813739563,414.32993479463744,1762.496501829744,2979.4601565958374,4030.2084858082626
ls-6088,female,2,171.51982147288118,456.32594046194015,1848.9906393174265,3237.153960408975,4219.891289842655
ls-6097,male,1,140.8406169070836,380.71429230620856,1483.5671248176411,2655.0449438230494,3502.6405306268607
ls-6106,female,4,166.6085023417511,421.23055994025765,1894.7586405478423,3006.6473584197133,4156.2692956043375
ls-6111,female,4,146.03546836221437,456.7195633628097,1780.9671849809783,2985.1286740516016,3718.3352429453857
ls-6119,male,4,152.41616213097453,466.7943678425314,1723.8063267394516,2700.5097103130565,3994.2530316372877
ls-6120,female,2,176.21452011968017,549.0617361578486,1769.3598925363626,2951.3217793774415,4150.623933273195
ls-6126,male,1,150.74845557592292,524.3991916866653,1519.3928609349543,2858.299260865343,3796.595670887588
ls-6131,female,2,173.6049466143586,405.12408224127387,1891.380067407346,2694.654531536644,3791.497646707846
ls-6135,female,1,180.3157939774781,522.3396848663849,1684.914578259729,2779.046928488085,3789.8233565849896
ls-6138,female,4,170.76334590583426,331.82869904475854,1664.731467792881,2785.40712892199,4008.9049068325803
ls-6139,female,4,158.56204120878112,391.91274888495684,1743.095594466084,2848.5231324114175,4081.900570333386
ls-6157,male,4,154.48562885977273,415.31268658694796,1602.601907319718,2989.9650666287234,4171.5134554493925
ls-6160,female,4,174.53820090251287,594.0790957685895,1584.4268695513756,2659.239942004364,3683.7294673352126
ls-6188,female,4,161.2819097007178,495.5849930510939,1758.9630868598963,2855.8019985269884,4021.805202484108
ls-6189,female,4,165.0653123676397,494.89508064772184,2027.5835014771496,3130.801096435811,4150.839322068025
ls-6199,male,4,148.82931847774157,371.6010182472669,1413.5378593996093,2632.958781225214,4302.44824897244
ls-62,male,4,169.054388745616,730.0807260900978,2101.0143566535744,2717.904810164188,3726.7275514462444
ls-6215,female,2,172.83253267988,487.99095483322515,1677.4375304022449,2699.7547775598223,4084.791565830479
ls-622,male,1,158.60309325561255,465.26286286925745,1620.6702856042493,2921.4411464416808,3783.9444188392818
ls-6232,male,4,159.55148520640182,421.08239888753724,1520.5157692004495,2561.5510628049833,3433.1111425516638
ls-6236,male,2,149.27672994860615,445.77646682651994,1650.1659436413454,2827.1133642636673,3805.3560707678007
ls-6242,female,4,162.80714789024077,436.403290590913,1660.4505041113675,2746.503487065107,4026.405484534759
ls-6249,male,1,145.27398589883944,457.5503341162011,1295.106077433503,2458.7857809603215,3257.5881057607708
ls-6251,female,4,165.20556846794688,479.58382759769296,1389.842434186641,2618.47010877433,4069.06675968536
ls-6258,male,4,152.9770856846593,463.0866280782932,1579.1294071796792,2677.7951406127404,3654.332204125293
ls-6272,female,4,164.58738358050283,466.35242727298237,1646.8763444151048,2957.3368739336106,3995.451578016852
ls-6281,female,4,169.07883569312185,476.67966329895,1817.090625686039,2984.107490044945,4034.355731398748
ls-6286,female,4,182.56503997786405,392.1033642822557,1789.1868044453474,2842.546868134132,3789.3892549258394
ls-6288,female,4,169.4056461740622,395.46749485626435,1723.8304588803553,3009.2778368442087,4266.371993186337
ls-6300,female,4,152.77456026551278,491.72080961282916,1824.6340597347435,2924.0150712126433,4162.6213512516915
ls-6308,female,4,175.76007121487038,576.0532478918626,1790.8022371210386,2833.494041075273,3951.792859064195
ls-6333,male,4,152.03438896597265,528.4678308124924,1585.5718319443095,2527.145169860427,3571.430752059984
ls-6339,female,4,173.7015598221866,518.0461655970938,1927.509102173128,3001.152962512663,3825.121819195948
ls-6341,female,4,172.66109803364515,525.6493459497135,1720.3400053970317,2761.0000834292437,3612.107998411806
ls-6352,female,1,178.7138558134334,471.8618889912108,1723.6822151252973,2830.645876465543,4080.745413572457
ls-6358,female,4,162.76578159936918,454.42667048945816,1769.743927023118,3013.5155321961242,3948.160213010128
ls-6359,female,4,156.99490187658978,494.92733280769744,1769.8284162511472,2963.564358358599,4355.021074149394
ls-6368,male,4,158.88219875559017,504.694214565586,1590.6272095350116,2762.815915154211,3703.188043786756
ls-6371,female,1,183.27753880271135,561.7778041500363,1816.0723308590862,2876.7008955974748,3776.9515027245284
ls-6373,female,1,180.76638780993318,421.39858573442547,1712.3060021395045,2741.3040213421637,3957.1875570154007
ls-6377,male,4,150.1147896219016,450.9039750907664,1801.0714566672905,2739.745942304044,3825.352863051227
ls-6378,female,4,165.54022347635572,482.34561671739345,1640.4752851112826,2944.9242787422772,4308.493142167842
ls-6388,female,4,181.87023125009804,574.3866964418569,1681.29323998675,2712.186266380436,3690.0111359757766
ls-6395,male,3,147.3032414569572,385.1871469920619,1622.8976535258862,2494.313472048125,3910.2254192200016
ls-6411,female,4,174.94363907240017,482.3041594199527,1661.558999911299,3030.1362295191434,4324.559137689133
ls-6415,female,4,154.5061983912485,447.4230578725252,1593.7682526998447,2719.7637518805263,3614.285613970913
ls-6418,male,1,148.80568105319944,665.5189211920399,1743.718521731115,2500.0264021752128,3701.5530937059057
ls-6426,female,4,170.19311177708866,366.80080027990914,1776.351727021346,3075.0366746891705,4127.759926131381
ls-644,male,4,153.3709267557184,365.5935786697071,1586.543026140076,2596.12094249677,3534.4593898235453
ls-6446,male,4,144.74077861768026,394.81637519496996,1576.626271353878,2542.3934220287038,3515.4325372094654
ls-6459,male,4,143.39581897880973,583.6989807768542,1564.556046509059,2931.5638425046345,3693.343831637707
ls-6482,male,4,166.32846509862492,557.0228182288599,1615.3531625589524,2658.3518270445043,3495.921203850534
ls-6499,male,4,147.49252437031305,459.2946371273822,1562.101786060689,2460.4982876166323,3744.600521441985
ls-6509,female,3,174.5608478584951,488.30332959121364,1680.0572530112454,2747.1985757641523,3807.8109059218573
ls-6510,male,4,137.55888685142298,405.8850834072059,1502.0633490266716,2611.553391055561,3632.208224467753
ls-6513,female,4,170.44643798065715,430.59321930989,1964.0493985466992,3042.3805976052836,4205.301154108443
ls-6519,female,4,171.27293192037422,492.9973530106572,1752.5469305194713,2872.199679025066,4021.914478007843
ls-6531,female,4,165.84156503321336,456.7069893546159,1659.3550169978846,2656.491180283508,3799.670413167195
ls-6534,female,3,179.96717530466123,548.3389132938137,1748.8196399443386,2951.642389417148,4096.702249221654
ls-6535,male,4,176.25015524018195,474.66443636328114,1701.8928398122139,2579.8355082218295,3534.8795614438613
ls-6538,male,1,144.26468777415988,421.94039006408366,1387.6995685902066,2684.9735196766233,3798.5060444071673
ls-6548,female,1,172.71497335586565,454.91023200665245,1507.983595703417,2788.243088715214,3764.718737192495
ls-6549,female,4,177.1072624769131,411.74911040022477,1881.6929666900082,2887.0644071528127,4182.4198639124825
ls-6550,male,1,142.7524729202867,404.50284477138877,1449.5655807017974,2862.6165653226535,3650.658794821952
ls-6555,male,4,142.3831001160495,415.6496832042501,1827.3582538519142,2723.5789456588814,3773.87069491769
ls-6563,male,2,149.133137284516,422.7719761945083,1724.96941651198,2482.6375646712063,3970.0409094111765
ls-6574,male,1,267.2612010317225,327.5637468619297,1420.2146334265044,2363.0909113917187,3869.510146812233
ls-6575,male,4,151.4030230343892,557.9521769491548,1613.182314631514,2695.111156376084,3739.2191973317254
ls-6590,female,4,164.2823114381419,507.94882243727875,1877.1550973687074,2970.0939224555977,3923.492519799425
ls-6620,female,4,178.48118477985764,413.9116709386183,1766.7201282458695,2802.0379856611858,3877.3471345519347
ls-6636,male,4,239.8993434604842,527.4523169001428,1563.464563768318,2634.644786671999,3344.492515289923
ls-664,female,2,151.21153095088425,583.6804943419224,1830.7231823981915,2881.184037663882,3858.3722192267805
ls-6641,female,1,174.56080047438059,427.28806494112087,1720.896235606262,2781.8709393484346,3669.6558623318247
ls-6652,male,4,164.40914263809623,412.8685727814112,1559.460232323415,2582.2067853356853,3673.067181235216
ls-666,female,4,154.091028384425,543.3666413435951,1702.1811080955044,2943.7693472325436,3983.5734913551014
ls-6668,male,1,144.7843193210351,378.0879546893074,1331.3856397809081,2790.8984541882696,4043.4721970589835
ls-667,female,4,171.6845341347356,416.3523353436688,1649.0205251124735,2915.0562511670623,4028.732336944394
ls-6670,male,4,149.8944615330381,375.038462355129,1596.567955877451,2621.659277827963,3613.6010265754185
ls-6676,female,3,183.43349794769466,492.80993881126085,1904.416433419923,3162.92806138973,4046.1314441836967
ls-6686,male,4,180.23457102420295,417.51144847849764,1828.1082735885789,3031.958801736687,4334.461162253427
ls-6687,male,4,178.35055525118048,390.81820227515504,1708.4496365657515,2539.430119880347,3927.1434691362415
ls-669,female,4,169.49187271143217,421.0994650739798,1646.5687510187322,2717.1280814621264,3778.5919869981635
ls-6694,male,4,183.9982304245935,385.1013921355605,1487.6116031999993,2584.3576922016,3854.8271280180734
ls-6705,female,4,166.9520614678285,460.3068241728245,1544.1765749228125,2777.032089545467,3882.7357795410153
ls-6707,male,1,131.6875339392674,381.6372100341333,1581.77256949282,2478.08766748695,3584.1771555008086
ls-6724,female,1,175.92127224901017,533.627006572812,1760.9391421059597,2703.6344492565645,3835.5407409688237
ls-6726,female,1,173.91980062440945,595.6160271961778,1356.2403048847514,2520.400717424663,3796.9899547798746
ls-6733,female,4,169.74000395279816,466.92206323903673,1664.5796138638711,2666.9120355897285,3633.0721158424926
ls-6735,female,4,162.24635880482128,546.956811634602,1741.3390072097272,2807.793960779828,3983.1030184001893
ls-6741,female,4,163.84009407690775,523.8361538696671,1906.3441715025774,2881.589574158578,4273.930021020864
ls-6743,male,4,170.76516747153642,492.84312051422694,1625.3391297067674,2690.7056733777526,3794.5038356564087
ls-6746,male,1,156.7561547692519,487.6978759877897,1566.2581740705175,2605.430205870002,3767.1442413831833
ls-6747,male,4,143.24412286286892,437.4151164811676,1727.0865194488465,2841.2706782102614,3630.3975337007673
ls-6749,female,3,170.75317685528313,482.8556545883394,1744.6903942673794,2962.8270029714104,4234.204955351208
ls-6752,male,1,148.75162698396036,304.2493323916525,1495.0941405290605,2648.1906825035353,3726.8097308706238
ls-6753,male,4,186.01810485727793,399.48410013516354,1587.3349723442311,3308.855137907166,4278.054779008568
ls-6754,male,4,170.56513668696516,455.2377380686279,1497.6360711540494,2651.994512731079,3896.402412288173
ls-6758,female,4,176.0412787946043,445.78019425473383,1271.9437413923993,2704.3653112292695,3872.7387932144406
ls-6773,male,4,165.5616677810533,470.58967561872726,1606.83646146737,2697.0781929243203,3845.6802390332514
ls-6777,male,4,153.0485109150476,596.3687402768638,1701.5603221683746,2609.45380427383,3427.3355460980806
ls-6782,female,4,173.1279993249899,510.4355528966652,1784.5618812714347,2890.9977214347937,4006.649110731296
ls-6788,female,4,175.7742807125435,510.7414441380375,1793.489904115653,2825.792178490853,4123.705274526103
ls-6798,male,1,146.10051432573252,606.3180884618831,1921.870448826911,2676.2025534370027,3611.2330784240994
ls-6807,female,4,166.52237572897343,572.6152669056801,1757.5528934840531,2925.8489089535533,4014.2509009706982
ls-681,female,4,162.92500100510753,504.08170618846356,1998.0013592426617,2963.9519302609624,4377.531222851594
ls-6821,female,4,164.7765512174649,427.5681358971779,1903.9773646237725,3086.3190856920355,4016.816099440544
ls-6828,female,3,173.77382771585098,532.434266350931,1684.3990358668939,2941.4963037917987,4196.049248592817
ls-6849,male,4,196.85132207041278,353.29400774151713,1674.5212193685259,2679.760574806245,3617.0976351170093
ls-6865,female,4,176.30617173074015,581.1636073259865,1868.485166412853,3086.7511643013822,4226.251535190549
ls-6892,male,2,144.53798598262242,565.0285890094872,1586.4878015454628,2816.626789693953,3683.9554975419233
ls-6902,female,4,134.11690345679546,433.3679315620245,1757.6973195353626,2821.9718235421387,3991.8143901414983
ls-6904,female,4,161.84235867540815,501.09341660799885,1685.920726805388,2848.580826591983,3712.9399571879703
ls-6906,female,4,179.723021699202,519.3174240085295,1630.3907285819655,2896.438248182865,4094.874735871476
ls-6912,male,4,148.75448420473234,435.6485814075495,1467.8014141653894,2619.541099513631,3678.038193033333
ls-6913,female,2,172.52130164891287,534.5354436954536,1834.6648333424673,3205.4438685189316,4084.1383287225162
ls-6918,female,4,171.99514031894972,420.7226955090508,1634.578189679902,2700.8209601884264,3688.556803743355
ls-6937,female,4,125.8460082445115,407.61716323962264,2010.084240178313,2889.250113462441,3906.2310294025037
ls-6943,female,4,167.95583068912023,518.5715187851279,1856.544178877018,3052.3968252545164,4251.973758308497
ls-6951,female,4,177.8036446630387,409.1694624139124,1764.2643796860948,2672.1695992993737,4399.318845493557
ls-6956,male,4,154.92705297254406,379.01386852937736,1754.724128880626,2819.1570298968727,3671.942516566255
ls-696,female,4,164.45747671430593,434.06316754290117,1660.989089568471,2807.2064736072093,3848.649686151411
ls-6978,female,1,180.4149906467287,422.2954058514554,1886.285537112354,2863.2515539885458,3959.200516413448
ls-698,female,4,176.93163464542366,676.2405839578025,1923.3005767049726,3019.7678818109434,3951.11353876171
ls-6981,male,2,152.8788665448277,413.62217429086115,1534.4226079265272,2682.8430848883136,3701.759073733936
ls-699,female,4,169.70657448233925,397.1172404765165,1626.7574640986609,2677.3339826020306,3952.3405486405222
ls-70,male,4,149.86377888655971,411.0514244770668,1757.5444587360362,2607.184677362574,3706.8247026013696
ls-7001,female,4,153.45438366403414,467.97031165339547,1645.4779556838312,2965.9410485714225,3982.8288799572365
ls-7008,male,1,172.21111623162355,462.93744941377565,1591.6924206068054,2510.58893237767,3666.7722320652447
ls-7009,male,2,160.66714430439805,414.54588938558055,1549.6651629939774,2567.016337220602,4064.4493930950107
ls-7026,female,4,159.6786994984334,396.1200984305641,1654.2795216404402,2548.944030436098,3871.5868246161217
ls-705,female,4,175.52768509229634,504.02682859846107,1791.198298782282,2800.199474897157,4202.308144651284
ls-7055,male,4,163.9503404546099,622.5721481405665,1742.123494404714,2745.8219362038876,3938.233147718288
ls-7059,female,4,169.39082766176938,511.69837636916134,1890.292611024955,3025.5192007784294,4022.1119125369737
ls-7062,female,4,176.5750956379166,497.0875031021743,1817.1073119598022,2937.4283601337884,4228.568041611505
ls-7067,male,3,156.20319607058153,432.8073029548735,1452.844865688588,2841.746517627399,3586.5161325516497
ls-7069,male,4,161.16614687529912,356.7241969838394,1802.6958139032286,2642.7764093664327,3831.5816047648523
ls-7078,female,4,162.11934808958176,593.3874710416577,1926.0977235547082,2961.293208118412,4192.5726888179215
ls-7079,female,4,146.714007771802,467.64221691403526,1678.3019022448652,2684.680680557124,3386.7915698048855
ls-708,male,1,143.09364554801436,574.5274866370479,1288.8970044589278,2963.9219441317214,4261.599652927593
ls-7085,male,4,182.15317264921566,430.44469839987573,1783.7868158540778,2847.169789328956,3688.661858452616
ls-7092,female,4,171.4643508886332,442.2494967981013,1808.4946071911213,2859.214808113862,3972.4703392063857
ls-7096,male,4,171.2765647332552,424.3077234316323,1660.088693258246,2614.5132446755792,3740.0645527449997
ls-7097,female,1,174.39451344876238,437.04724846813514,1790.6176150383008,2873.910768359344,4151.124719533818
ls-7117,female,4,110.55484384961653,444.7167655349676,1538.761869785369,2639.6457440675854,3640.236085104437
ls-712,male,4,159.40550941581995,524.6998363776113,1512.2868941954166,2541.6322626866404,3867.8145676353793
ls-7120,female,4,161.38560855905027,505.9783361421339,1763.5504316062236,2813.198330679765,4178.446762401785
ls-7121,male,4,148.25376400640198,485.92463152767994,1406.371157827663,2494.049533329987,3749.171868687804
ls-7126,male,1,138.0583532312773,535.9401263632459,1569.4279550837243,2610.938274845135,3665.095161074172
ls-7135,female,3,142.71999116152367,471.5050354707415,1839.4450132923548,2862.6093490286294,4076.6216432253723
ls-7140,female,4,174.89906401459072,457.11481450220504,1860.5653968490112,2639.2665540804082,3833.727629614443
ls-7143,female,4,149.28979967847403,484.52423140317313,1721.1613891341776,3164.5569093999034,4003.9784455222325
ls-7147,male,1,151.26580662684592,384.8306894013216,1567.9621543256876,2491.3276999349573,3550.809141153432
ls-7148,female,4,154.44634516958627,599.2906579664099,1849.2654530084546,2865.241020348257,3798.1858045374324
ls-7169,male,3,165.1615684723351,431.0943733634899,1594.8747976119619,2716.062078388956,3721.969770414404
ls-7170,male,4,158.49469576685078,435.36493175948954,1631.285647365516,2911.4702937597276,3485.9343642221866
