speaker,gender,n_clips,f0,f1,f2,f3,f4,f5,vtl,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,centroid,tilt,rolloff,h1h2,vsa,f1_disp,f2_disp,vsa_hull,vsa_hull_norm,f0_range,traj_f12,spec_rate,f2_range,sib_m1,sib_m2,sib_m3,sib_m4,sib_hi,sib_peak
ls-4520,female,1,193.55243872151743,572.764521594947,1888.0579831096932,2755.2132310676798,3703.1629859520413,4524.210022770287,16.000820103054853,0.4230869874513568,-0.6562742027004591,0.37812855443408117,-0.05132893217117922,0.06560760749660927,0.034325733213520324,-0.15107334588905774,-0.12920745865892067,0.0035474927871858505,-0.0981630426884144,-0.09054821042005821,0.01784601679400811,1841.9946193014753,-3.945590913022771,0.17314578027065025,-16.75681811541019,147413.66307477644,203.41241828952968,529.0898949112445,1105087.5247580705,0.8243901098542631,14.694891415167845,218.0034101840118,0.09336919883549606,1140.695578568371,3879.1335005011815,638.7376224102178,1.5697286703428441,8.582278499791194,0.03978708980338537,3920
ls-4535,male,4,198.13505552528818,508.4084884490927,1594.986448490094,2639.112861588032,3877.924894935023,4788.113831252667,16.06908594439284,0.6470229049029945,0.05881471399830464,0.1521995222769741,-0.05829200435009997,0.07119385346405935,-0.06062304956434961,-0.027432190707806663,-0.005616693407379984,0.01770305903563798,-0.09849105814128498,-0.06017365154962183,-0.0323415961795465,1017.4473126945798,-5.1902776236677175,0.008804374846888657,3.0226746739503856,169285.92882793743,293.46242672026585,670.2638598733591,901877.8171142477,0.8709668000489093,16.095561396930293,235.9433945981217,0.09061516398564501,1308.671619067096,4903.425890946138,1458.5703873108898,0.23448180287984313,-0.9341013243029241,0.48686917954991016,3640
ls-4546,female,4,166.3238201486031,533.4685142641481,1862.9973240548036,2935.7327804226425,3980.167707831036,4576.061434971936,15.14461804178963,0.11030131050933478,-0.2738457421449296,0.3417294308843424,-0.07863781987181462,0.15418716483750622,-0.17080749768150333,0.007484160972501701,-0.07253714480466338,-0.17748476235525282,-0.061588549974867665,-0.03993394844616596,-0.010981601925353773,1599.3009223322147,-4.298595313421723,0.09349057491700695,-5.859352042778882,97744.51819109483,192.38931053250906,538.8932173167207,954317.7657051471,0.8865877691553427,10.939150684595363,92.83638410792778,0.07494078406844257,1138.6091835289676,5155.047316690921,826.7860688223948,-0.07597657718512466,2.2868644050153195,0.6357050094402206,5100
ls-4549,female,4,161.60161876666302,555.8874152847,1751.5468450828912,2770.538672637335,4212.675758630308,4698.982730226047,14.959570284875813,0.8695217898553121,0.029492976732405123,0.03788029301719374,0.06563987755243679,0.16057270288368286,-0.2173207270361429,0.013248055548870851,-0.07465587415552705,-0.14113736724465661,-0.10040568240205724,-0.08745726924885794,-0.006438825890729574,920.0030125796851,-7.168259075159107,0.00762289095934452,4.166187330318202,108099.766456093,189.38575958732244,591.8459908530359,809340.0697222403,0.7106114947203426,13.011630164470008,197.60364616821596,0.0925881227802848,1158.522424739891,6596.721503319542,904.882744555338,-0.021497494212945115,0.10283328038453998,0.989485026309383,7560
ls-459,male,1,175.89321099838247,383.43476457413686,1702.9422642160725,2656.658978133224,3657.5709377266426,4419.445851894635,16.562054193197103,0.760244156574,-0.4117703071945027,0.4396139534896322,0.02664044745287115,0.27533559426813475,0.004775992764290353,-0.008551560266201455,0.03535570821049088,-0.0337899236339656,-0.09009531788414604,-0.09576429779291401,-0.011647082539805917,1054.606323198589,-6.223100071322213,0.01431937598773107,0.7941089364145666,151258.61241531002,242.25515622666535,543.2856135653733,1069582.8980876375,1.2420042168392251,24.86314642913438,198.4523472317027,0.09006511428750598,1178.082591437222,,,,,,
ls-4595,male,4,182.49158802118993,438.0802859281087,1589.3124363580796,2518.902173534278,3784.315991769249,4468.601202054366,16.538167058022466,0.7622933571256649,-0.14696521397105589,0.26305324017751286,-0.14084112524373602,0.3115975775777177,-0.002949953152120016,-0.04514527910630895,-0.04308863442561531,-0.03976325252629322,-0.050543837115647174,-0.09350282382064402,-0.04582553778491043,1085.5650074659331,-6.353361675550888,0.018505645171435086,-0.7148451974160634,132700.76022656524,218.1204452801728,494.55095908938995,956216.2951346864,1.0330315111483106,18.996029476679386,233.82788831685988,0.08896828978217514,1048.426943360361,4818.42170189585,1082.8320746033703,0.44531691802704026,-0.20937352788108932,0.36918654474495094,4340
ls-4598,female,4,165.9765657692496,426.1386032956513,1771.6509793221323,2796.9151404380573,3943.1592400914637,4804.577409956737,15.521619160641578,0.6350161505544474,-0.041424031707034105,0.2279924330894052,0.10074255291579848,0.1717106375730647,0.004857391966915879,0.02105063871256656,0.05310924123532204,-0.028162160955953083,-0.0687028005766181,-0.02523906838295685,0.0030699226039395022,868.8508473858902,-6.139089939904142,0.006810546745967857,4.7551558423506854,175087.8445735114,353.0664893276372,596.1098389804724,1085531.5541185392,1.0857473034703191,16.704001305219627,234.61962606025992,0.09012456177200037,1307.6404167773583,5632.168622938519,1128.3164086814145,-0.4489846859524848,1.3917813172747928,0.7183386272683534,5210
ls-4599,male,2,157.4929493311376,488.7804711162172,1663.0526004469655,2791.7706885611697,3959.6542109446905,4586.646945729932,15.66905747534809,0.8032806359682526,-0.03646676632488203,0.18981254889220175,0.018592292617063813,0.19380396434432837,-0.07669855323793161,0.11405244446816275,-0.05560462522042119,-0.1599161939217405,-0.035600991208971845,-0.061607740923643774,-0.03993006413622431,844.3799221972594,-6.527774432465566,0.007814367819340803,6.465147105094127,107405.69564941005,285.97933895024835,456.3311057539328,706119.2985027063,0.7951168853513189,16.1199016994717,221.37441792207042,0.09012376654519627,907.2921815293505,4949.9434865572675,991.6786807619342,0.7611041422979041,3.0488439166373684,0.32824492716332493,4640
ls-464,male,3,125.93392957145981,606.0579955542966,1627.193119603185,2608.790441601752,3648.40985102471,4781.568398403844,16.769482224469787,0.8233917738176029,-0.3415831421945533,0.04667152998873912,-0.08579437962951429,-0.013020956065390471,0.07701210997985192,-0.018902467396557137,-0.036401917034762414,0.043744899013411324,-0.06676705291139537,-0.10430465296388693,-0.0021789570423875883,1075.0513455485695,-7.158719584250408,0.018276365210645847,2.246209961786323,119314.0639326631,407.1263381741994,543.4766229034067,729226.1230873088,0.599073250322694,21.346492411214015,277.4166455638302,0.08208014814494492,1115.4199081937668,,,,,,
ls-4640,female,3,176.4598847944771,497.6286568862185,1862.7017658988357,2917.1502462171575,4044.7985501718413,4825.917065907138,14.964895433545891,0.4971517394615133,-0.023528437947821283,0.1897468611159167,0.15469605350558635,0.10200413005762761,-0.1344718492567894,0.04203889454516732,-0.03869831936546742,-0.10233090766655846,-0.11508329704471061,-0.04378225183282364,-0.04063658815421468,1021.6793614627107,-5.38995130987239,0.012104819011243733,0.6372524675688708,120368.92265708475,204.3473542558736,542.3123523014465,1070437.3095986566,1.0024312224839234,16.288611032180228,161.72295057728465,0.07731805236244073,1294.38796244071,6486.810594582566,928.216886954744,-1.0986944627560542,3.548113192756328,0.922289510016614,6680
ls-4667,female,1,178.00889948837485,464.7446620672919,1886.2790187614846,3042.3356517372295,3943.6291609854466,5499.999999999999,15.01818607199668,0.9293494127215803,-0.04448656280480957,0.33921754998166886,0.06572638640040858,0.046099720594958614,0.1499265382158505,-0.003815745459342358,-0.07737159226379604,-0.17018352562353187,-0.03860669854495315,-0.006373912703145361,-0.05370610737709046,794.1511335934165,-7.325451732141991,0.004479250924194507,2.4950860446386813,115487.43429302216,179.40007158415426,490.7591633964314,1118065.5558475407,1.168156219135566,10.171144700150332,162.17588711989038,0.08662639649870975,1070.144045280825,3690.0778610132506,1007.0598980092359,2.0022122668354996,3.767389056766749,0.12040790645111868,3120
ls-4693,male,4,146.7920604087347,443.20499863623104,1598.3362621857937,2702.530786040362,3998.294302720611,4851.74301652516,15.728062928936914,0.4406982497604327,0.20309978061411238,0.17907553102635249,-0.015278527719966335,0.15489063522091223,-0.02694416910641021,0.013331713892480938,-0.00884882585428268,-0.04435229073126935,-0.13310714915628855,-0.06415842591947887,-0.09341294304913328,971.4454217498165,-5.243363575803019,0.0065609508824453966,-3.2556806730580927,101431.57585882375,148.5189203189813,515.4531735347425,853238.4870391088,1.0456074044315473,11.06969563920709,182.881450397912,0.09254786870001536,1094.6145848398864,3946.7718835551777,1047.0286804329621,0.9779768960271261,2.3330483475331056,0.22755344040461495,3440
ls-47,female,4,178.98854435163426,480.5726124810262,1863.4891669200213,2919.154068257263,3970.985420042536,4877.557973011878,15.214114423706153,1.0934165470613015,-0.1651176297943665,0.47506119108073375,0.1478108033908964,0.11846870275980076,-0.017050920001182225,-0.05448657649128613,-0.0144858987320017,-0.17521180556184296,-0.1052097438406803,-0.06147116455904051,-0.08286998655529614,767.9925124261384,-8.60267413232869,0.0046577881124275425,-0.964431383703583,110166.62387274322,158.1293094360866,650.3701465606002,892471.4315483118,0.8872322027966656,16.749720595154947,185.28540742333004,0.09943509465910871,1327.890914498266,4055.6114355517357,595.3963868987787,2.0718329169011214,14.214662688053757,0.048313801876842824,3990
ls-4701,male,4,184.7861902181182,443.47988294649394,1662.368813481553,2913.9702826074713,3634.563050880034,4574.549374692273,16.201832702486218,0.9430971458777059,-0.19098125844345787,0.3511010701650771,0.17407852293489245,0.036827887512786456,-0.13654435983578894,0.18637980256147266,-0.02343254670137991,-0.1825306132932152,-0.044381123406927896,-0.04497522541779611,-0.054803965942187595,841.2502850600606,-7.44824088428723,0.00505008321139201,-0.7181234099859801,138733.4300182729,250.85940592073374,568.035457902505,1073530.3452184824,1.2199111481387654,11.145437237144494,210.24429685041065,0.09087951661292293,1258.4685913053536,4984.90635567675,1037.930801923048,0.22363242362533786,2.946649343126348,0.5349900896106815,5080
ls-4712,female,4,181.9853614432963,440.4659278025292,1725.192541173857,2953.13880892881,4246.0887264765715,4891.18430282387,14.713068815451196,1.1832523920307474,0.4520983593093917,0.2685602482288274,0.07627799744187139,0.2154837507926356,-0.0017556934447053064,0.035108161990330546,-0.04872454506666761,-0.11599401300363135,-0.027228624998049886,-0.019381491363016597,-0.020467031337642348,554.1621452722895,-9.1396003827285,0.0004425194756822816,2.9493608914465064,205578.03734669543,303.2364036914955,1081.4693666840276,1275773.8189288191,1.369007660495683,18.05360827397442,272.93819734593956,0.09506265736652397,1795.6453778557002,5193.686082431932,1203.491480810144,0.7846364749857199,-0.27033116439077487,0.4783189681828452,4440
ls-4719,male,4,148.31749380486258,417.02851360034515,1720.002295723375,2667.494524383409,3660.027476643185,4820.4848489631,16.509187056061982,0.6590716424799123,-0.21246965356280578,0.3244108958729943,0.13666850462825691,0.09189359947640678,0.09375950416573572,-0.0037032717626869806,-0.07157151524535138,0.06304679854934049,-0.1056505687643549,-0.09285707718748154,-0.0069292221479007295,904.8180882120445,-6.297039567145147,0.0108296557535482,5.205166495648761,163936.48164635675,203.68663168897837,529.7055455644345,1090157.4954792643,1.1705798154493765,9.667735714014775,260.5947119331575,0.09376256371650171,1280.1462252595304,4368.44288657355,885.21898407957,1.0962579636460497,3.7508931048640446,0.18688347291248583,3770
ls-4731,female,2,176.3200537374883,592.013356455654,1698.2395598135804,2895.815040271712,4167.175267964187,4771.324298655212,14.898370978551545,0.7159304690935622,-0.0054710918511992526,0.13627796921671703,-0.13167729331456945,0.07899183106796331,-0.12517222498066427,0.040721989672899556,0.0033163511329726333,-0.13110753661452973,-0.06881783417634818,-0.024643840257010684,-0.0027396045298781445,1022.413797066373,-6.428151136185318,0.008496919224249989,3.0196458407090847,145963.09248874005,380.92843572474334,496.78525905997833,1042366.4433494252,0.9157487176599993,6.575832072572387,213.10230101001187,0.09248627597132897,1169.3382938069606,6461.422134549059,1009.2435152683917,-0.8569149820698128,2.0627276049357413,0.9163531753341989,6250
ls-4734,male,1,170.67961545236588,483.79479739129874,1558.1204182147633,2503.594633696067,3348.6340766362678,5047.064010550917,17.8760057100196,1.3076144724057073,-0.29810292373722025,-0.0013253119883609326,0.3044149596476283,-0.1371608329205551,0.015588662846883268,0.0354461381665027,-0.11724601207205937,-0.10265093883695892,-0.06093111957882729,-0.1366466935601468,-0.11990188096294375,1011.7879614277423,-8.78113620022854,0.014375754167375153,-4.114396395511253,85097.66730431469,122.0367713467216,538.3324457214126,1172521.8003610843,1.4368166048018292,16.24765637393543,113.21648794382357,0.09167240276228728,995.4391627614748,,,,,,
ls-4738,male,4,142.6572750691641,548.3315196614839,1878.6514194545648,2742.575559777326,3813.6705315370677,4636.589774326468,15.77647814750015,0.7705885285118472,-0.17283201615766086,0.22268272518407986,0.05907741779225346,0.17997310163484126,-0.0085536330143067,0.08572718111900807,0.019011522198951986,0.041796784355400476,0.010110617699188938,-0.03588951619674971,0.0024102480969619934,785.8919089502946,-6.274817070457443,0.003321648875345809,11.05241097178388,237853.0500835179,937.4726163333185,975.0773795667574,1097541.3327080752,0.7071933163519976,9.461942380484558,304.887896475312,0.09513125240755922,1586.7123017873046,4092.8455219710063,962.9324841106563,0.9463133056585155,1.2075509609548813,0.15466912771804495,3660
ls-474,male,2,149.09329293357573,424.0986703418338,1442.419896879768,2697.6370932415884,3590.4197041562093,4802.680801714703,16.95480991024519,0.9479661408271967,-0.16067997079288446,0.36498116878352793,0.18461480827373916,-0.05746646860788222,-0.049474820375959946,0.05600596650033711,0.021914395246823898,0.041830204007013955,-0.08493606161506993,-0.08864205057176755,-0.008694497152070648,796.5948718731906,-7.613051518049024,0.007115536328389243,1.2768576028335175,147982.17332794573,187.86225919291044,561.0232771476826,845373.0894249538,1.051167872837075,17.994320828343227,275.38201051669625,0.0982560999657873,1382.3253959343594,5149.126592657832,1184.470676163643,0.251249750125517,0.8205614745374588,0.5095074021318746,4620
ls-4741,male,1,146.9312246943403,550.4334693911233,1755.2387411532898,2747.6919550406838,4037.7014883282304,4680.096062706469,15.370613765270008,0.6385997564410999,-0.013171899544848091,0.15724516304086622,-0.0016271298785946592,0.2097501054653118,-0.0917313359430699,0.010102111025558984,-0.11541398455316582,-0.08934812262420025,-0.04808437132168763,-0.06723597910658029,-0.05059201629315138,1074.9820863816594,-5.451866238908819,0.018582451267998505,-6.341194651242764,116341.73910275752,231.90124964994686,542.9064608761066,872205.1881934083,0.8576460091947882,18.65874039271976,284.40944932396985,0.08915860085472814,1010.5783395261387,,,,,,
ls-4744,female,4,168.24708638721728,542.2214793651318,1656.0078785946466,2865.0590942699982,3975.627437992318,4772.194964528812,15.396083421501919,0.8380064528555662,-0.04453836950351794,0.2434238183529929,0.013696237947771101,0.03928284501084649,-0.11310540042603766,-0.05879977973585632,-0.09296668640752326,-0.18167314828542963,-0.16582516753737095,-0.12476572032038213,-0.09990386077608901,916.5469636451594,-7.080015148971244,0.00610184465609096,-2.2041642468899596,43429.1080505812,84.9401974043198,556.6444814972274,569376.8799854134,0.6091498127338327,12.643183590255946,116.15272500182977,0.0858042710996287,1130.924224389674,,,,,,
ls-4748,male,1,139.90442756761814,419.7461697999907,1356.8609105382861,2498.3959606589688,3533.4373435633543,4748.138821602232,17.61898262164284,1.0619276149696786,0.11014486928798418,0.17440629470477043,0.15252893220129057,0.13814598960613964,-0.11751472303707103,0.06819186124051323,-0.11299855575810851,0.08022068125268145,-0.015186424401170887,-0.06848399500797751,-0.03524698031658294,598.5559080107596,-7.899291429147023,0.0019231211890762632,6.05073876599992,176798.47237294543,222.07769704116873,713.5709426984611,1189469.8631383032,1.5216208444447117,17.306553293572602,256.5369213195973,0.09669270244205957,1348.7768428299728,3220.153209324444,608.7346892281244,2.8144124833370223,11.069626931837625,0.030871796452646885,3000
ls-475,male,2,143.94927277775736,493.1336397562693,1680.2871398281764,2535.419414174773,3679.050058561824,4477.44868588593,16.71934633144818,0.8565463849870534,-0.42427770694081046,0.3534205844544145,-0.07396463042950044,0.13410701084624804,0.11242458145375027,-0.13517794739184458,-0.0791170885855548,0.045997191114159085,-0.12393263717247956,-0.13527825582145048,-0.025430637181123407,1073.9091152959754,-7.0832204370686584,0.023719329213992193,1.0490116288527194,116931.99934268772,229.83910676684766,541.7877910315009,935246.2185852134,0.9922549734981768,15.332247189410563,189.55616000291081,0.08720479902153076,1073.9610178490652,3655.6001526032496,740.2993645260144,2.4681310964590035,7.974357860744991,0.08115505183421409,3480
ls-4750,male,1,149.37898491335628,473.7375228516804,1567.7759631642684,2425.756853696963,3709.8282839706962,4487.035791476838,16.984540362483507,1.2594789824180217,-0.32339088948247297,0.2716367835524795,-0.1148645324219851,0.13877508572002353,0.14559597724331252,-0.17609037369541125,-0.06617718926756533,-0.0001997451304243773,-0.11955339621234165,-0.08101669786541654,-0.059605223603434315,891.6346087161797,-8.931728499044084,0.010109650551666191,-5.086247275704929,91836.89487468124,221.48344013993324,501.88469967106676,1235852.5979273964,1.5208362818321235,23.42859558889267,163.13484868874755,0.08627048584273199,1046.870560017363,,,,,,
ls-4770,female,4,177.9435216347517,448.0343159640022,1779.3451292581917,2805.970081441098,4075.219728570616,4840.9129525714825,15.195372587645645,0.847329474432267,0.0025499419327672853,0.12392555863745378,0.15858249346288178,0.22992003409645312,-0.11933826315853911,0.03450101869948341,-0.044653054568316024,-0.17580687958815588,-0.11535461687062512,-0.060563077850622954,-0.042027937226893367,788.8382236919028,-7.010481412431938,0.005565533809700988,-4.137148037693542,78663.60418731518,140.50904862642153,564.2211407297435,1127346.592287534,1.3162723266320207,7.855566443458727,112.58928425910247,0.08326634562151486,1118.793524620596,5387.6498988763515,1331.9415789522277,0.054171282119267944,-0.6831116878484766,0.5690092873959297,5070
ls-4771,male,1,159.95626712426224,484.59754501686757,1581.2063624815723,2488.5910006888043,3920.5555757652974,5081.191592796514,16.291677084003954,0.6243695592653976,0.3494658349661574,-0.1945675142094931,0.3777711202349356,0.15756812734422562,-0.04830313836776346,-0.26334887426682707,-0.11135134225533196,0.06664560647876333,-0.17519064624587113,-0.16155587151271614,-0.12644295720295973,884.6425894261274,-5.071991660265281,0.016334774049837467,-5.479946795232827,152744.12558953758,145.68135849464898,1012.2588731471892,756005.4308502179,0.8340592019813924,27.269035048370167,152.55437507106623,0.1033027562157555,1647.412023453157,4394.273651296288,603.2652425611698,1.2982295861924031,5.179281853214926,0.12245756820689443,4280
ls-480,male,1,153.32201260083076,412.41559083450085,1575.2897937694743,2617.350287560741,3591.325156235934,5069.085141506879,16.949421253686733,1.2542438904228743,-0.12462774795018795,0.2757277677013337,0.2918208305347915,0.04525557721853109,0.06039489050085203,-0.07394841281067635,-0.011529406521593852,0.013458482278254543,-0.09701644431043359,-0.14839765247197115,-0.041598489015062995,673.4773137331147,-8.917711322258825,0.0030054873883707083,2.1568828447966792,147025.3943919673,155.40089787232563,689.4443472202029,1056273.5464814878,1.4181719446079064,14.767723647530472,186.1325008695543,0.09957589364585426,1451.7330017866857,5560.327120950101,941.6642689046253,0.2943653550988147,0.9701746412382604,0.8287374109715767,5440
ls-4800,female,4,152.50753974305536,535.3008576319949,1750.5024651161675,2754.2837223619144,3970.2753163495754,4764.030831964537,15.573628179918408,0.4093342362003355,-0.20088453737221285,0.14070928394142596,-0.0017849690138947126,0.16758222165537082,-0.11447303628519807,-0.04074559539799766,0.03975762113278491,-0.02752684522437111,-0.09336016977478534,-0.036449207856632,0.011782937853060404,1294.8661878849312,-4.818482185031908,0.05030700711853491,-2.7193587341099033,197608.82552089356,331.78376054907824,770.661926365174,1237381.2521141293,1.068569103374847,18.093473251533126,252.81146699737286,0.09894669799701,1429.2342132334047,5022.915101030532,896.5205685595428,0.032072079260488384,2.2610218467760586,0.4975716571963649,4840
ls-4821,male,1,155.12491296951825,436.49136850019266,1488.9919131915865,2559.6450212211357,3806.2672449745346,4883.418254791482,16.574375235167075,0.6756091629588342,0.21778778082588335,0.12376635219075031,0.04647665006465756,0.0910432392540097,0.0011530667865847373,-0.022133354239602516,-0.07012054924541071,0.04964236574522172,-0.0670769577741027,-0.0777337215865113,-0.06332694009224056,925.676860357893,-5.789334608326191,0.006262031720010568,-2.9825536212249064,140716.73480826526,199.88395524934322,708.567166681542,1040964.9748349676,1.2283360315515666,21.681694057290994,238.4149395461869,0.08801586202610169,1299.185768182807,5271.222509771019,1276.9974945649203,0.10806618766793505,-0.313858916711222,0.5023512398940109,5020
ls-4839,female,4,173.04116720612853,453.9991467969387,1664.7189832702202,2914.96076075981,4003.500213504788,4824.647191965387,15.35127791597041,0.8368910677503406,0.10349952676595117,0.3220981832022907,0.09227594701626111,0.08890169601548015,-0.012919013390620328,-0.017360537795425464,-0.025995408457747518,-0.08200324941152412,-0.0667714407354506,-0.07758606849853605,-0.0731623326646296,747.9663632931743,-6.847803697255491,0.0027688775895998666,1.6809658393059541,122020.27797059756,193.1541338623108,760.337271269366,1077681.4685203682,1.2235700652071615,10.142974254183201,219.22073165522568,0.09763609212699317,1386.1204890464098,6295.718072432113,843.9846004163669,-0.08154042042685461,1.0071381465289129,0.9660424554438891,6060
ls-4848,male,1,140.9672114198741,420.0403045587092,1551.9836809236847,2713.7221803524576,3746.1383692543955,4703.527824687637,16.3815420879686,0.9398456926114785,-0.0369370854059035,0.5276194122198961,0.20345345941686047,0.10604342821707448,-0.02996051714444853,0.01574876439764899,0.02088759706103111,-0.010195626245659874,-0.12104325221948894,-0.12169705545886324,-0.05953649189015257,614.9290417297739,-7.445270401278058,0.0015695659167375958,0.5735396499331292,165349.57618408898,137.46053361986958,717.7154458272905,1145570.7610377874,1.4974366672305752,9.07008839559318,291.4423412937264,0.08865075891045701,1551.5618020694983,3782.829856701057,334.4809978245992,0.9110099906096184,6.912502969086695,0.004762985436712237,3660
ls-4860,male,1,144.92381516985375,422.0721782642871,1721.8125269545599,2635.7181196797037,3484.606176733964,4603.002703231487,17.03031068344499,0.8375859537404309,-0.5265043711129634,0.34880326181492766,0.215164648637277,0.1281986126913768,-0.014592328997134408,0.08297922834752727,-0.0590777209898617,0.017570947412241546,-0.07363869528757701,-0.14684310288698874,0.03172510690684331,1072.4782317058678,-7.074287205455923,0.028913167282315824,3.018493864634369,150725.23590006903,237.31868783469935,457.817098990251,935353.3678756219,1.0501684485464169,13.733909207188361,205.79427191037888,0.08692699574532506,1160.8249400014288,3167.913758561681,646.1971401837843,2.640495703433142,10.942904932566506,0.025512231399501706,2880
ls-487,male,2,142.72723869826638,497.48496540701683,1778.3935548876293,2795.8824319005585,3726.244055874522,4405.410935516638,16.014594552328123,0.6160918825215935,-0.4060457592725869,0.5057364210978804,-0.04820185437530244,0.11736175093378923,0.01909660972628946,-0.0234768057847287,0.01364078048590724,-0.008964646803087218,-0.06629775932303772,-0.06948844446130316,0.0004843723840269724,1078.6585401385182,-6.291492495620009,0.022135044362615597,-0.03356581201805005,207299.68246515375,337.42329269789764,749.7515512269619,1251107.3920745524,1.1004330139335576,9.369694208242713,269.21005484521044,0.08780228659550296,1430.9155345723607,4212.226466826334,1215.4961530284677,0.9100310141609607,0.0049780722008161415,0.2622103036840733,3400
ls-4872,male,4,153.84025910725433,378.2419235402498,1581.948290844845,2622.0422817088656,3724.3834089553047,4311.834053307754,16.55537678703769,0.8484477556772219,-0.27697726447778614,0.5318768605244288,-0.07864938490676948,0.2592890769619293,0.12244986217063974,-0.07286223124253767,0.05628881908695711,-0.011867530875252767,-0.10644007006292823,-0.07716161928690896,-0.038471997923519005,840.3276288146928,-7.124166213118051,0.0063477293702724254,4.740726584462341,141142.3768943955,233.17095845475717,483.25081030370154,999714.2568524476,1.3178905960437037,18.678008467223616,216.81872401978674,0.09506955847275511,1031.7337363024644,4768.862154983068,1016.0302571642935,0.590144308093675,0.6683390625265908,0.3156619362660025,4080
ls-489,female,2,155.10886080846,548.650757323663,1929.7555785868017,2875.479726839263,3837.6094770466752,4807.415999876977,15.448167305402817,0.29780833640582177,-0.3351929227001358,0.14734020557530064,0.04848899816757927,0.08485408277255196,0.0019957491046497643,0.014288419195589867,-0.04959609056376805,-0.08049882538155426,-0.07674553928008691,-0.016047792914987712,0.02611861060064077,1324.3782849102718,-4.668222473672946,0.0463052420740378,5.137787583639187,181932.46138879965,444.69507897508475,619.6726136497792,1193191.7468776777,0.849723250969038,22.647142211783905,211.72968162010258,0.0976392379537299,1209.1378342844455,5858.85455811797,1079.2379691358897,-0.9000787632943942,2.640167601021012,0.729025305761355,6640
ls-492,male,2,156.81333518931993,540.6202044380897,2149.6613341131724,2808.1219626004277,3759.860894443761,4269.461125447813,15.522959189975857,0.3127106571482726,-0.8133678197406075,0.5749906948098271,0.02449864102569128,0.2858322836078975,-0.049808972949891006,-0.1713417800686047,0.0647963659532902,-0.016198152053074278,-0.05172144988838718,-0.029938419139615556,-0.003146001834276008,1622.5848868113103,-4.973228019188181,0.1763669340775586,1.0809355549893558,281664.5306102868,406.6604259844654,762.0335011624957,1410871.0459104972,0.9354854416602789,13.5688009092412,292.76843920428587,0.07747441487227688,1299.8843885410013,,,,,,
ls-4930,male,2,137.0782236032445,398.65985308043514,1963.0735901501348,2635.98006533638,4209.335786796566,4973.19218082708,15.03153088354972,0.5544617946899817,0.20290602882802755,0.06619061310987015,0.25506162024336176,0.32495125525379814,0.09031214754007255,0.04761240092461702,0.010899469863640314,0.07960405220434105,-0.004247420001920148,-0.017597578099999726,-0.028251002172791473,603.4692187116525,-5.444515886028867,0.002310781397101794,10.3930857151069,230409.9934213668,619.8770508140251,711.6172180293474,1148334.1433491427,0.912875682352611,16.918820655195255,303.3878051664687,0.10220404392815434,1507.798007548136,4973.717496637174,732.6963712658462,0.2264221160024429,4.341099775803368,0.5034970448965883,4900
ls-4931,male,3,152.1440848194075,430.38917800712875,1632.8634618367334,2794.7415132721144,3727.217703321919,4516.87808114857,16.18120401904615,0.3924790540912864,-0.16391417959538024,0.6282167788360579,-0.0477451648573664,0.1788720636446328,-0.06400724056799022,-0.020572309033955925,-0.00717440608697083,-0.03022245574924265,-0.1191114275405416,-0.11098329715195963,0.022579787235499013,1048.7206555842217,-5.305048863471596,0.017823272096683156,-2.077220168747246,171071.43173976452,244.5505140498825,660.1081638038122,1323964.0193759569,1.4806289522637683,14.836665472634635,282.9571726219499,0.08579151547748978,1601.7578348415395,4042.156486062393,787.3901784818839,1.1317579747980127,1.6489774614732022,0.1430965332798842,3720
ls-4936,female,4,159.34027247304476,371.5169420525352,1938.5613072500178,2918.724666767199,4055.352612547231,4925.514592615182,14.908809409476458,0.375881919687693,0.14233915095420224,0.19937990065518524,0.31745718186463034,0.20810048347298615,-0.023199478896670386,0.06696618342288341,-0.04668567063102497,-0.02410619550540467,-0.052677325332699254,-0.018833460130551535,-0.03727594786980391,834.6943540123231,-4.6009255808907685,0.004366373892738616,4.576524436965509,204729.31207562267,267.39343328963355,698.0450403969519,1581070.255969758,1.6150441325639076,20.346590804869066,253.0275819545417,0.08808882258255382,1375.8345083860725,4801.625468705759,1147.6159577910225,-0.06868744012353936,-0.4358898034431127,0.4901795750026594,5200
ls-4945,male,1,150.5382864482219,307.48097051838465,1670.6754729803822,2537.8137317762507,3669.575373813004,4814.881812483364,16.82091419618484,1.0859909816723943,-0.06130571399964643,0.0702957417211034,0.19407644903668322,0.22099018630783926,0.15482337158121984,0.11113926536543306,0.03934824042551346,0.06372970720601294,-0.024195690673560824,-0.06229565061204633,-0.004225393939570127,587.3189721023521,-7.861888705158014,0.00158348803497166,6.560517024207034,158154.18285708697,242.73919795515647,529.5315761423803,878557.129972462,0.9965709824513593,22.32830652637341,303.2387113035906,0.09652877771378936,1146.6271533317426,,,,,,
