speaker,gender,n_clips,f0,f1,f2,f3,f4
ls-5118,male,3,144.32851772027502,573.1526182787991,1634.0251898884096,2904.064582652547,3867.485937781233
ls-512,male,3,152.66746929649665,474.57628038346616,1636.2908732212677,2531.5766268164307,3811.8173770108488
ls-5123,male,4,183.51823365721356,507.445895099337,1564.0102345513988,2803.9072660378793,3672.863399961192
ls-5126,male,3,195.1671384409554,404.1507683801981,1488.6534805860274,2774.3682626841746,3575.4455020939336
ls-5132,male,3,142.6935475091323,539.2705100929609,1781.5195630425712,2743.4415174794435,3582.97624510667
ls-5133,female,4,165.81321814181155,462.61825313344616,1538.8721826819874,2779.860508482334,3573.7688721194854
ls-5136,female,4,176.9561439668939,507.67022963169234,1627.3761265819514,2889.7634503499266,4101.48771711408
ls-5141,male,2,142.76506799337986,435.9705327230072,1543.2870203150085,2512.7459597620436,3603.42099442416
ls-5154,female,4,172.03557907662764,608.9215831595185,1710.7868854273793,2902.9556918745147,3934.881757661826
ls-5164,female,4,167.99932154765924,557.5127227200555,1647.7946849223963,2634.123857983591,3920.6200606615776
ls-5181,male,4,146.01236469281167,500.6613171234841,1540.7613604064181,2543.867461280611,3440.0531396890315
ls-5185,male,2,150.31676199660274,467.3997700295778,1431.627727923154,2298.5456237326525,3606.8380525167076
ls-5186,male,4,159.1019448790672,369.68612086029736,1689.1088457560745,2822.017084525216,3709.438214689354
ls-5190,male,4,151.0656816682565,391.245553902307,1695.179680734192,2620.8590216442253,3817.05000643066
ls-5206,male,1,160.8082026362307,968.8235724562643,2079.749582503876,3329.440210721114,3794.4869807665164
ls-5220,female,4,151.662491215697,464.91930331961925,1444.4273522338615,2675.829453305774,4284.719460688364
ls-5239,male,4,161.4364661869908,367.59982402826716,1634.9766076617545,2500.267121683102,3477.564945417536
ls-5242,male,4,158.7714298104134,453.9540207705637,1637.1824704236406,2686.753039163923,3534.131689686619
ls-525,female,4,159.24135631343074,601.4601996299614,2097.2029671336813,2941.206200495096,3876.8584062762875
ls-5252,male,4,150.89419038145337,400.20392302466837,1521.7249805326337,2469.847810199578,3804.954509105659
ls-5266,female,2,175.32602719597568,532.488217532674,1694.5539251236103,2877.659159828439,3808.8947606505044
ls-5280,male,4,165.21776890660772,441.693371824115,1573.0385708685726,2595.4820901023177,3690.87123161991
ls-5285,female,4,168.9487352879455,486.90708766588654,1535.6735519471629,3010.162467685737,3893.3216664214297
ls-5304,male,4,150.85893988144048,492.0798406254454,1639.1996811866397,2695.6229927957447,3466.4794793652563
ls-5321,male,4,163.12604323776026,530.348082621596,1541.7832626310087,2746.4878710388666,3648.586605729216
ls-5333,male,4,151.92425223103737,483.95000932414007,1540.4937981667194,2698.524163662241,3538.044570640846
ls-5339,female,4,166.1637522569487,443.32951312028456,1771.9314613512067,2948.9625565727497,4150.867376672252
ls-534,female,1,177.0825549530637,436.2094398703773,1609.4592921223878,2621.7223291064547,3862.888233808297
ls-5350,female,4,173.73990264615742,474.8648610504092,1634.080259515782,2853.707700215803,3762.427337515307
ls-5355,female,4,174.188721779157,546.1114471666253,1842.6727817111414,2734.411803506735,3989.9408802153002
ls-5361,female,4,174.37629437044006,473.4397907069431,1813.4330509736305,2755.606496575183,3789.5213631732495
ls-5390,male,2,143.65704100673088,423.50159864578984,1630.5471113476167,2707.1401484701137,3625.927716261627
ls-5393,female,1,178.91254793304702,661.0875164053335,1729.6024364355976,2823.260477909754,4128.7278492729
ls-54,female,4,169.69147833126752,511.33585281557305,1946.5379857194212,3086.2945303969695,3980.5561641115764
ls-5400,female,2,178.554716321566,420.4597548753309,1848.865900860192,2806.826524516742,4176.851726575359
ls-5405,female,2,173.2253069904592,422.53158083373955,1935.2306084433887,2914.356844095866,3974.794416634445
ls-542,male,2,143.65328964649882,596.4540778361588,1484.4554064759413,2677.8261594460882,4042.2210534371097
ls-5429,male,4,154.52230919099577,791.5022336886445,2142.465375687819,2994.898167060359,4107.178252448402
ls-543,male,3,146.19655857127378,396.58531541828023,1638.6532898864211,2626.8973079847347,3511.6625394738135
ls-5439,female,4,174.07570718602443,511.99388157467877,1701.4444040655171,2817.361236903247,4005.727945518331
ls-5456,male,2,146.0450268371668,421.6779515563723,1365.1817183832347,2586.786653358254,4087.911343966721
ls-5459,male,4,167.6752600867748,498.956598756089,1620.636045584295,2591.0527051236,3558.293403697421
ls-5460,male,4,150.65625400350086,416.88958264078065,1638.9194323659117,2757.906389949042,3776.092275239892
ls-5463,male,1,148.0291757105459,488.4192929475063,1509.0647069505526,2682.031239707415,3913.38088351274
ls-5489,female,4,154.3887484238297,528.5769031223509,1636.0189205884603,2633.1443437865837,3740.1116027600547
ls-5506,male,3,141.84673977900326,753.9438587817556,1799.1978766067073,2840.5042306419346,4060.8776171019535
ls-551,male,4,170.7334788871904,429.5326066355106,1634.1855927182364,2392.9201992676194,3857.739750781228
ls-5513,male,3,147.39983448481456,419.71524824520793,1587.3006469160928,2679.5844437779524,3760.933909028701
ls-5538,female,4,177.09022661405638,382.29207232873443,1728.1360334179446,2767.2131203555114,3824.6756270555416
ls-5545,male,4,141.80742818191467,413.15768168148566,1489.5350179519887,2546.398966435287,3787.3098042497354
ls-5561,female,4,164.18979379351453,519.6562102019373,1687.9560328028867,2729.8092001205687,3641.8561075981534
ls-557,male,4,142.91482272645527,408.4137862533714,1501.931016257664,2562.5704175879982,3560.1197066746495
ls-5588,female,1,178.99335935220685,491.86114075551586,1804.0653262559504,2881.0119165336328,4079.966588611975
ls-56,female,1,172.00177968854598,517.5311142298365,1739.5803516788408,2654.076184068759,3738.052578572361
ls-561,male,4,144.4811041162086,417.1134774636352,1698.7844258355049,2772.2408463882325,3541.6372717893933
ls-5618,female,4,175.86036189335798,488.05748323307597,1952.919842824953,2928.3786422330695,4209.0764924453215
ls-5620,male,4,161.2428589311861,356.18391085337043,1703.2447623834316,2609.148626954949,3370.576631800777
ls-5636,female,4,159.03251821152986,468.9150660669318,1712.0428787157944,2859.6900359856018,4025.781655837993
ls-5637,male,1,159.40395282984804,537.68487661204,1587.7565853637375,2583.118996891482,3571.079154632067
ls-5649,female,4,164.69765197444084,413.99830338654135,1813.8454686829928,2993.527383229308,4358.135231823548
ls-5652,female,2,172.9901035811833,490.3602194297927,1851.608885734142,2813.583816519787,4068.7572575058794
ls-5661,female,2,175.50662834286982,381.504608465162,1755.3672495935107,2888.946083758633,3883.7574713914632
ls-5665,female,4,173.8785442278517,518.6207533881535,1701.2105529341566,2620.3502656927567,3870.248069730389
ls-567,male,3,146.45048892105467,279.9618893163648,1612.8957685964094,2846.3040755432553,3753.7250214502455
ls-568,male,1,141.94163097874133,588.5002642432435,1815.2899130689564,2692.870672888833,4030.046982040207
ls-5682,female,1,124.6273279819386,385.32452765057064,1868.8056328122593,3038.924319291296,4225.7811538673395
ls-5684,female,3,176.55231089899686,419.81655858449346,1798.140553881522,2997.299128448365,4154.710163833584
ls-569,male,4,151.10023611791033,458.48237679337933,1579.5348351629113,2845.905537667119,3963.9926925535265
ls-5700,male,4,175.45352255945426,415.9225484032677,1534.9830925187737,2590.027560849395,3829.8941948558477
ls-5717,male,4,147.87781130471592,413.71566244710084,1631.912566052594,2537.9692894067575,3827.3934726268126
ls-5720,female,3,173.45385979871187,490.18763502018123,1670.805758868819,2718.10984949067,3841.5017554685087
ls-5723,female,4,151.72730739072227,429.142658348899,1677.9218315131807,2697.391017489701,4012.2904032122947
ls-5724,female,3,175.2220567468019,933.3117470095597,1755.3105872111266,2999.9992062617603,4218.0141599796625
ls-5731,female,1,178.32892292096358,602.6669697370598,1914.4395640196662,2860.736887899039,3912.46214654674
ls-5740,female,4,171.27292195461786,481.00284738681063,1738.957646340135,2848.9619792391077,4125.262671025395
ls-5756,female,2,167.86178962385566,481.546855425335,1627.342628990121,2896.8163926393577,3770.818577300168
ls-576,female,4,167.53433775669117,538.7991117215131,1742.0857898576073,2750.5591209905338,4115.384048405758
ls-5776,male,1,152.407408907846,448.8812350470742,1569.190884234473,2336.865242398203,3428.3221981893303
ls-5778,female,4,171.2020213976524,400.2122221026146,1805.96919119129,2956.78558019999,4046.5864265752016
ls-5789,female,4,177.34337811766284,510.6456264861631,1774.7495786929112,2875.209329481845,4027.697531347041
ls-5796,female,4,163.18589822889004,580.3470035155224,1667.5958213882127,2832.474756979165,3821.3878225706767
ls-5802,male,4,183.9611745128716,452.3870350420987,1669.890134074852,2627.387350186385,3733.64129304943
ls-5809,female,2,176.8693293075425,489.27351712889595,1603.4576783441066,2613.1374862428984,3740.464506513199
ls-581,male,1,140.80291449186274,469.32861048229995,1494.9057444924333,2370.922484210381,3567.7823705764768
ls-5831,female,1,174.32341369227456,534.466001964953,1576.1338249939301,2744.5084515167664,4043.3390595119404
ls-5837,female,2,174.7751683040134,420.18380611965574,1461.4640845403092,2550.521565727223,3972.097923585153
ls-5854,male,4,163.37461607557918,422.389367534283,1579.6813901473906,2682.538549780618,3751.5230971785527
ls-5867,female,4,170.6972843599753,393.46368430400946,1682.985156160436,2999.3675964747727,4162.0741741287875
ls-5874,male,4,147.26993605197708,548.5986014249332,1757.4904405143443,2683.7797667383543,3582.425938077855
ls-5876,female,2,170.97032826657062,514.333012369952,1775.722937727674,2977.136719626161,4200.214671550242
ls-5894,male,1,146.4916833464516,418.28282474235255,1581.9020485554552,2585.015457680383,3622.046638221137
ls-5909,male,1,148.5674895877362,417.3507972677224,1530.8415462484427,2688.688416572623,3649.6410226772673
ls-5913,male,4,152.5444965398082,419.53315078337994,1452.5440791753026,2550.5663145335393,3584.3873236764894
ls-593,male,4,154.7628301797632,556.9953762962916,1711.664100924122,2788.176713133784,3635.001738098931
ls-594,male,1,207.75621469875867,430.18290115852096,1503.5603284644726,2596.5449619999904,3915.794851561231
ls-5940,male,3,156.9460337648596,606.9745877957423,1670.2917627423126,2727.8135395504214,3845.1431567290706
ls-5949,female,4,155.69946529145793,477.4653271599587,1863.56220822347,2874.562043127441,4039.272254556946
ls-5951,male,3,141.81579117912713,476.62234530769473,1281.6831428160122,2494.8588903131736,3369.631609907309
ls-596,female,3,172.36840110993637,336.22965948356625,1754.449496903605,2940.1886819121996,4011.532976633482
ls-5968,female,4,158.94508016363875,427.78020362950787,1679.6636794212197,2795.8779081397224,4010.4999945710433
ls-597,female,3,174.35904594641303,525.0402461686517,1577.2998027689578,2571.5660736125133,3650.2452526737243
ls-5970,male,4,142.4516237403472,471.5591689475586,1563.3438304335086,2525.4599799201987,4059.318690868142
ls-5979,male,1,202.33441429743476,540.4453311802567,1257.135655941283,2325.9509107698723,3797.65412988168
ls-5980,female,4,173.19620304243966,487.63356036662606,1725.787584976683,2951.07518946829,4366.549943859509
ls-5983,female,4,175.3755687726706,538.9145154785515,1753.3671548664868,2726.5215751665705,4043.5899558000965
ls-6014,female,4,173.78922223739244,519.567488791489,1790.358403463281,2988.141042857761,4099.91092819558
ls-6019,male,4,150.33379761293554,381.8242639915486,1647.7195480992286,2600.8497261900197,3329.4932746965283
ls-6025,female,4,176.7572207109052,469.06920679283405,1884.8015674462952,3070.595101307499,3974.368064552158
ls-6032,female,4,174.07062052293566,546.1987060541396,1713.1817987441455,2915.274828592657,4336.854865935871
ls-6035,male,4,150.40627591798767,374.5140048145487,1579.4946231145548,2812.077184083783,3925.103091277155
ls-6038,female,4,168.19000233855624,377.422375399879,1649.9817899289346,2931.837236942647,3732.7598535884076
ls-6064,female,4,162.75404964112715,546.9302359142252,1733.469526780589,2840.070458533747,4108.614701600372
ls-6072,female,2,166.05981757187462,492.36790571751067,1844.8639060811665,2812.4183428262813,4106.130149653889
ls-6076,male,4,180.01475617793074,414.6454707049444,1528.3160819069003,2588.2175403102847,3744.757294911043
ls-6078,female,2,165.21973674535653,429.3386991219445,1780.5943829855769,2781.3002293071913,3868.4302954429068
ls-6082,female,4,174.8225351923355,480.16733590508414,1602.2527331075141,2767.4294220781876,3798.38040474249
ls-6084,male,4,188.80186444037847,407.1459974557265,1750.4672268241588,2971.743810317018,3966.5135445838814
ls-6088,female,2,169.21118594491233,450.01765931093166,1845.981545933129,3260.530679051907,4239.337029793733
ls-6097,male,1,140.6860386008934,382.39563706948417,1479.7922388120312,2656.753018878866,3507.7090158698315
ls-6106,female,4,166.82357348350058,426.4136449997642,1897.6001128397422,3008.339685893,4200.153312362377
ls-6111,female,4,146.53154983454394,453.39027911942105,1768.3051545634114,2956.2624752648235,3664.2634535744573
ls-6119,male,4,148.33079484076382,473.48782044297695,1703.2604071791866,2704.2856963551103,3957.1526682422277
ls-6120,female,2,178.26957323844033,535.4174850250531,1750.0617626661012,2876.8453297276483,4006.213581230688
ls-6126,male,1,152.22264270805175,520.258210981501,1501.29164252233,2855.0288470738215,3777.5337236701284
ls-6131,female,2,176.74438250981694,403.339272366293,1853.664212421274,2684.040332478364,3767.1182086102344
ls-6135,female,1,172.1355879461028,500.9454454000705,1525.665023111489,2729.2615816936036,3785.09212548572
ls-6138,female,4,171.0678455638391,324.6271363749671,1655.3463278595277,2781.111850972903,4010.1237399771903
ls-6139,female,4,157.97669797101545,387.7529407323178,1745.4971270116946,2856.4625646510226,4079.774275236732
ls-6157,male,4,153.53341370654147,414.322142642461,1581.3806268808953,2996.60422171321,4172.89949355813
ls-6160,female,4,170.6922317907169,581.3650597657238,1560.427684135863,2647.461382080013,3660.2380061841786
ls-6188,female,4,159.38173128979184,493.73236222306394,1688.0275350120182,2829.9059482975536,3954.1050472331517
ls-6189,female,4,174.12529401190045,468.00482469179053,1887.5431998330514,3039.414458217101,4002.691104466922
ls-6199,male,4,148.6054557693254,374.8771399671816,1420.4323579417855,2638.9133200551937,4280.803309387051
ls-62,male,4,157.93303632685092,974.9960042810274,2243.713156734022,3228.9324551722134,3965.356308932639
ls-6215,female,2,171.83552394419922,488.2989214930658,1667.5558950752309,2703.047226913676,4128.768049890009
ls-622,male,1,159.16646157715655,466.71275947828155,1595.876695214396,2922.827136649348,3793.5992351358163
ls-6232,male,4,155.95298400036478,425.1584512578182,1483.3860104692435,2523.956452483424,3382.0791259928183
ls-6236,male,2,146.7683078105373,455.9482982433737,1640.7361082974166,2845.801833260711,3802.378777437111
ls-6242,female,4,161.42150151767856,433.8687525819498,1632.2325212905484,2731.412708722998,3982.5427681196934
ls-6249,male,1,141.5752253825581,452.5112902862116,1249.7656668520533,2432.4012133145884,3233.2429993432343
ls-6251,female,4,164.18985366091863,480.425946086957,1382.1206965828342,2612.2485425097757,4021.840164165434
ls-6258,male,4,151.28352311486606,464.06121070653217,1576.9953579509897,2691.4099662402946,3706.540039972675
ls-6272,female,4,164.28115319716744,467.6440304972141,1636.292636123775,2904.362550409595,3918.1895555277833
ls-6281,female,4,175.37523341932308,405.69643982615867,1730.7426398179562,2934.281210115598,3975.8474503527573
ls-6286,female,4,171.18134434909368,391.5540547442258,1786.5186594539093,2843.8240281251346,3813.3753356385696
ls-6288,female,4,170.41376466457052,403.01470941033915,1763.8383759093576,3005.482356198576,4256.68318333219
ls-6300,female,4,148.51106808126522,448.0817833037526,1705.9798206730966,2881.891451935283,4039.3764140443336
ls-6308,female,4,177.58849808532602,552.5604802722765,1728.3220796317732,2774.740990795809,3864.339246401574
ls-6333,male,4,149.74334284476654,556.222661123696,1583.924835990861,2526.494404148429,3541.495178563649
ls-6339,female,4,174.43579461972558,521.0982137510044,1908.298517218263,2990.030784177836,3781.516523186524
ls-6341,female,4,168.85670183732037,524.2897591299009,1705.9323846901918,2769.03439916838,3620.312109307226
ls-6352,female,1,178.6762530938016,472.77406468348255,1678.090195310825,2772.5687215972216,4002.242226291605
ls-6358,female,4,157.7621166352917,465.04365067377097,1775.6659687957033,3026.6045992236614,3916.3841248820536
ls-6359,female,4,158.07431744490458,478.99611340844376,1745.2056848035422,2941.9433882599715,4336.780786588686
ls-6368,male,4,156.88021648997312,513.0559508863494,1583.4293860852144,2770.7696402098127,3699.21723043727
ls-6371,female,1,178.84535237768924,571.8021113903528,1750.3419176442853,2833.255949836556,3856.4060558539036
ls-6373,female,1,179.1540274278218,403.71330326504375,1703.022933316773,2732.036615127967,3969.109703830313
ls-6377,male,4,147.76701271329298,459.57442327290954,1750.1061251291421,2780.3928685006094,3829.4166094104407
ls-6378,female,4,170.285560027313,467.9051681280871,1633.7594107860916,2913.153487340327,4289.25684288791
ls-6388,female,4,178.0009388961655,577.4751567833293,1649.2087050932182,2715.34835099682,3683.0768608572266
ls-6395,male,3,145.80349219872258,387.94656555650806,1617.6994746471448,2493.914192160044,3927.217586079003
ls-6411,female,4,174.20702064786786,478.16034794837776,1638.3589647836302,3025.954544492068,4299.964939518768
ls-6415,female,4,153.79647799036061,451.17433110858747,1564.0162737016344,2698.0209747301396,3588.6506956634057
ls-6418,male,1,142.811343745848,664.8856177676028,1679.7679859240898,2504.629440927421,3643.852350687886
ls-6426,female,4,170.44369210719483,368.8723393183664,1750.4701155917114,3052.9581182628217,4121.507354648541
ls-644,male,4,152.45656304660844,361.0216419625056,1577.5941213782394,2554.7010935964154,3513.2557025377837
ls-6446,male,4,145.42148308716352,394.05940793453965,1574.7650111863486,2546.07988622632,3513.606780889437
ls-6459,male,4,158.20425668243269,523.4473591396154,1389.4283754099501,2752.459441458551,3605.4886132310057
ls-6482,male,4,156.3854977800503,556.2434968455277,1569.4328234565676,2589.880320796846,3391.2482120841196
ls-6499,male,4,146.74841537618488,462.3535282269397,1542.1142801508029,2459.681736633033,3743.5062374795907
ls-6509,female,3,173.25029143053462,486.97578587127646,1682.8192134648846,2744.061845910058,3818.6179942816707
ls-6510,male,4,142.19302846483035,389.3128099293797,1408.6971124901443,2573.7582841395933,3567.472438510606
ls-6513,female,4,172.37333829429815,449.79123191938424,1980.1658062900892,3070.7519983016095,4205.874274504071
ls-6519,female,4,169.72016224618284,491.09329155028877,1742.0046488383964,2863.3930340870443,4013.734724840786
ls-6531,female,4,165.0796603597419,453.4290767549461,1643.729674271222,2665.8487160215723,3800.8174820998033
ls-6534,female,3,176.3591473514472,536.9905547049151,1748.379031990079,2946.172793362749,4113.935302790985
ls-6535,male,4,169.30880308100427,500.27674335827965,1694.9009168198231,2596.4368247855073,3533.6379663932958
ls-6538,male,1,144.35512891910898,416.3153440503469,1368.8360562253447,2690.127589651285,3791.565060641774
ls-6548,female,1,174.06010377714074,455.94202689445086,1495.6327205141665,2782.809682245788,3782.9648299848022
ls-6549,female,4,177.06764023352957,402.19899038454014,1885.52502333899,2873.9712622057814,4195.782684023024
ls-6550,male,1,140.4063636643082,406.84346335419485,1417.702550308846,2842.3754414252307,3631.0348703833324
ls-6555,male,4,147.73402394752978,417.97037811492964,1822.3826909577997,2716.111303047427,3830.737569827027
ls-6563,male,2,150.58287769621472,423.8204106062704,1718.7346525147625,2479.171143718927,3998.137042951174
ls-6574,male,1,265.2444945077829,325.13984525334496,1425.1576511022345,2358.6268248661195,3898.1813859352765
ls-6575,male,4,148.29409108918549,588.5825853786664,1613.3097332485083,2731.2814875336276,3781.7089912861647
ls-6590,female,4,160.0401812483453,503.66671336679303,1893.2260848942874,2973.841966041561,3907.9166882871687
ls-6620,female,4,177.89074533771367,413.75638979790483,1764.1848875545174,2790.0180765650175,3807.542531479419
ls-6636,male,4,221.34106132476865,530.9348031518475,1560.6581498612518,2650.1490947264283,3339.0212491666803
ls-664,female,2,165.0686715586493,502.97170250439603,1676.9344628537874,2753.4802769329367,3710.8737170172835
ls-6641,female,1,171.04949078192118,429.79688037173605,1711.7531141110492,2777.9507595390432,3680.613748630164
ls-6652,male,4,160.77080934139858,432.4003153157597,1573.1906191968528,2588.1482801497104,3692.595089975732
ls-666,female,4,169.68894815802992,516.4711621519799,1599.65852562232,2905.5449928747876,3855.9667289238078
ls-6668,male,1,145.2754030999517,366.36236142323975,1209.8757643482006,2756.9793109972347,4059.9316230171894
ls-667,female,4,174.59182225736504,406.11084150821114,1596.3565434765546,2866.3793548823483,3959.7491519566665
ls-6670,male,4,147.9882679179049,378.36838666940946,1616.0912954251921,2623.9922664280984,3625.198990008984
ls-6676,female,3,172.50518635127116,472.7405538302667,1740.4369725823146,3141.34335503508,4001.0419146413533
ls-6686,male,4,178.53930755576695,390.1274613723995,1780.024417628007,3018.51745495275,4304.419408223508
ls-6687,male,4,170.42958608015527,394.93799731109243,1683.2389016279292,2527.2516733678244,3928.361846521945
ls-669,female,4,168.61556821166656,404.4175930498324,1609.0453641588058,2691.1346766094234,3777.219513199536
ls-6694,male,4,182.71018704422124,379.9060226414455,1464.0645222636495,2558.952564011631,3852.9543515298674
ls-6705,female,4,167.2892356315961,462.7975333811455,1582.5774621947917,2763.527621795377,3853.2068991180736
ls-6707,male,1,141.70150828532672,397.21251613780134,1567.5694560298302,2502.35771710686,3705.910268933721
ls-6724,female,1,166.22087322133717,530.4963054514162,1709.4754778704366,2674.73662369609,3815.4920790575325
ls-6726,female,1,173.1492167787073,590.4936149855795,1399.7172525674187,2515.7111824999865,3792.811215352254
ls-6733,female,4,171.09770964703227,472.1431973706401,1596.6184378139637,2631.0959956999586,3603.4465603237536
ls-6735,female,4,160.76740368531216,549.2387142629625,1699.2511529787837,2782.1572905091407,3959.4683889942607
ls-6741,female,4,174.46875406031705,429.45984037350763,1620.0916270731018,2703.5102861389514,3946.3669968620784
ls-6743,male,4,166.48283282264288,475.78633478361013,1565.0230523452478,2633.6871400495347,3689.191664356369
ls-6746,male,1,153.72455827339937,488.90485152604384,1544.4717922567802,2588.5395848039825,3775.0165101690577
ls-6747,male,4,142.539146882179,444.57596638114717,1714.0493612097732,2853.6121469376353,3617.793306448092
ls-6749,female,3,170.6243493912718,476.8805208074773,1710.0046261653908,2945.74680709364,4174.0211730293495
ls-6752,male,1,151.1726599906936,313.6590417717284,1607.2865410431118,2657.109839363183,3768.134066105615
ls-6753,male,4,174.1669277423179,383.07665400626723,1441.9266298457894,3296.5375517902376,4281.671983464098
ls-6754,male,4,169.09716700906986,462.0226504605547,1473.5026309269679,2629.638742632067,3899.5172763632518
ls-6758,female,4,171.94109427211094,427.6853846666456,1095.6122262891963,2607.935784410729,3740.948014693824
ls-6773,male,4,163.82911047434987,476.1965803033602,1593.3718910436771,2679.8887770688066,3839.712290324802
ls-6777,male,4,149.30352453421293,586.1272849258526,1699.9844944579668,2608.942326564732,3346.901817864268
ls-6782,female,4,172.00009464288465,523.3930651123826,1786.5303126919353,2906.3548972145218,4050.691288210354
ls-6788,female,4,176.92115416720247,507.3860261078341,1740.5994212010821,2825.58084498063,4157.738637452878
ls-6798,male,1,142.00614858971835,618.9958017381663,2025.845164198186,2669.703965915138,3592.696948258483
ls-6807,female,4,175.85610114429605,556.1396031582605,1701.9599978139518,2893.900899327459,4021.6170408777343
ls-681,female,4,156.5616977959732,504.05424421987436,1967.4853267432954,2958.0129256882574,4366.369877883826
ls-6821,female,4,164.98874729120098,428.3546590715066,1859.0183378473619,3064.0125397895254,4007.819675856886
ls-6828,female,3,175.12156460216363,527.1732352233478,1643.5034206261205,2920.2618745354876,4138.094295263065
ls-6849,male,4,199.58509038744268,354.62686793755097,1615.5384192623847,2636.1747501079244,3576.250877336599
ls-6865,female,4,176.3970119452781,571.7963876103497,1842.061324150679,3081.456345585858,4176.507674075021
ls-6892,male,2,143.54940864051474,563.2705836481816,1561.3131080834373,2797.550655621083,3602.933114795007
ls-6902,female,4,133.11040807133284,426.25831745153835,1705.7719488777307,2803.2288184188765,3924.770229555568
ls-6904,female,4,161.54084313029924,500.19950493164635,1687.8309669218534,2857.000350882685,3688.2057279748215
ls-6906,female,4,178.43501673589168,521.1188461920714,1597.5305041976244,2894.5194176339774,4124.467353347629
ls-6912,male,4,149.3895157812268,427.67324963263684,1433.8213025856537,2615.572463526725,3635.6020385352363
ls-6913,female,2,175.20862458571412,521.217734252521,1833.564966484782,3169.08511222771,4013.9912712630194
ls-6918,female,4,172.29432800881938,419.29443215616504,1626.471569854098,2686.9023355644204,3674.2083619856403
ls-6937,female,4,125.49519351367786,403.09115335097385,1985.888217825659,2877.842454168953,3862.5056978633284
ls-6943,female,4,159.55059844672343,518.8158397218924,1826.1302765068854,3018.860674886646,4207.498432365792
ls-6951,female,4,174.52853218478097,416.05002108331473,1699.2482855118656,2635.845949096879,4400.1150787030965
ls-6956,male,4,153.86400738644704,380.7097568665338,1768.6949104848047,2825.9295452798942,3681.5825589727738
ls-696,female,4,168.48214464986017,420.9936221046242,1603.9353765397495,2765.638435777443,3813.3248967570476
ls-6978,female,1,178.61550484213254,376.3831149738155,1805.723497463137,2859.1629531765234,3798.571894254154
ls-698,female,4,64.53427028590727,734.7178091045142,1950.984739946297,3046.8511516219705,3957.054770150161
ls-6981,male,2,149.23524892689397,432.65732137837085,1532.223413253818,2694.6475317039567,3712.6253916868113
ls-699,female,4,170.11384932032718,391.674748641508,1612.3068942219652,2656.06982876488,3977.9884606283285
ls-70,male,4,148.70883322918326,418.10164002674696,1733.6886350867194,2603.735130925263,3711.8438505806935
ls-7001,female,4,152.54213947099436,459.95472805685085,1642.572489472384,2973.5088732042623,3956.5768577792805
ls-7008,male,1,167.70315701088737,464.09458338858485,1563.5729984346242,2488.852732624151,3667.759204689447
ls-7009,male,2,161.9452530386411,422.18141977783733,1535.5132926356782,2560.351646985393,4114.361664480726
ls-7026,female,4,158.93003404137414,393.7711867151562,1630.310835051791,2523.124024089847,3860.499391786222
ls-705,female,4,168.28053678289643,500.3072623821554,1757.3201707901364,2758.6047729189895,4147.3160100562345
ls-7055,male,4,163.98904306149183,635.7464671534456,1752.383166442267,2743.0166312983333,3955.7854898008027
ls-7059,female,4,172.19794126132427,505.94196321251627,1829.1665186984774,2929.351772154883,3882.6573469682025
ls-7062,female,4,169.42418332989712,482.31637423994454,1745.6428427615122,2847.5029229877123,4198.328849621405
ls-7067,male,3,149.27073264823298,456.9195831838854,1439.5837291444404,2856.5373514733337,3588.272918175297
ls-7069,male,4,159.80954591011954,374.30765209929666,1769.901815687302,2633.6229670026687,3835.0322504575156
ls-7078,female,4,173.63124686208747,535.4687628213555,1850.1758543437704,2889.144705787555,4175.811540985176
ls-7079,female,4,142.8767866186795,464.14040421451966,1697.923013172953,2685.3344034970855,3404.8879954472636
ls-708,male,1,141.9515159300182,593.1412366371261,1263.223136363317,2967.1914608822053,4338.6397725631405
ls-7085,male,4,180.68788813597055,418.0593962718051,1751.4763690904524,2835.03244467652,3667.6686382235252
ls-7092,female,4,171.0466933870884,441.6070956656132,1801.5421092471993,2859.957778999831,3981.9476153551777
ls-7096,male,4,172.26237381769644,419.5634407558049,1650.6178190075082,2611.9233122678943,3741.253910876132
ls-7097,female,1,99.13474230855772,436.81918977089975,1789.3328035515701,2874.693079378742,4154.897848613428
ls-7117,female,4,108.76195947802078,452.7010914614528,1509.0177993967602,2639.4005937682514,3643.5127285069725
ls-712,male,4,162.4618454792191,503.3464714613991,1445.55174992085,2500.7008115988356,3865.1562903776794
ls-7120,female,4,160.8586496049345,511.446540887457,1750.7573935419427,2801.5847887335713,4167.538371137012
ls-7121,male,4,146.77579781160222,487.05737071107694,1383.844053004157,2492.2467986844295,3753.0006601935584
ls-7126,male,1,141.32848100329394,499.35104887196655,1520.7420055285816,2582.5586175310664,3626.813508492095
ls-7135,female,3,143.05836541168773,468.6842356684342,1797.6676028230754,2834.103362715326,4057.6667367587424
ls-7140,female,4,175.1240330791199,455.7207120927159,1851.3652914273744,2651.903799821124,3832.255595423834
ls-7143,female,4,149.62292556970834,488.5554019749409,1683.2006504610845,3155.324307016129,3947.03415330569
ls-7147,male,1,154.2034229510478,387.53177980589226,1576.3227040047213,2498.699923036228,3540.3302608706217
ls-7148,female,4,157.6356089818958,512.5740896924824,1704.2006550339079,2773.183832730927,3709.8112504154815
ls-7169,male,3,162.14857895977437,423.913243282984,1607.2053148704601,2705.9015902726783,3727.894799097434
